,WWWSEX,WWWWHITE,W12EDUC3,AGE65PLM,WWWBLACK,AGE4049M,W1FIPCOM,AGE5059M,W2TOTCL,AGE3039,W2FIPCOM,WWWHOMLN,W1TRUAM2,AGE1829,EDUCAT4,WWWBRNUS,W2CIVLIB,WWWHISP,CENSDIV,WWWEDU3,WWWAGEC1,WWWEDU5,W1STATE,AGE6064M,W12RACE4,W2SECURE,WWWRACE4,RAC3,WWWRACE3,NEWRACE,WWWAGE,COMPLET2,IMPHISP,RACES,W12OTHET,USAWT2CC,USAWT2NC,RACWT1RV,W2MISSCL,USAWT2RC,USAWT1RV,RHWT2CC,RHWT2RC,MULT2,W3IWER4_A
401,-1,-1,1.0,-1.0,1,1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,1.0,0.6000000000000001,-1.0,1.0,-1.0,-1.0,-1,-0.935483870967742,1.0,0.0,0.5,0.19999999999999996,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.3972602739726028,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9373871243480422,-1.0,-1.0,-0.9750206726933325,-1.0,-1.0,-1.0,0
3316,1,1,-1.0,-1.0,-1,-1.0,-1.0,1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,0.6363636363636365,-1,0.41935483870967727,0.0,0.33333333333333326,-0.5,0.709090909090909,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,0.013698630136986134,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8054908467716736,-0.8051825588068529,-1.0,-0.8,-1.0,-1.0,-0.9030669408850666,-1.0,-1.0,0
285,1,-1,-1.0,-1.0,1,-1.0,0.4285714285714285,-1.0,-1.0,1.0,-1.0,-1.0,0.6000000000000001,-1.0,-0.9999999999999999,1.0,-1.0,-1,0.35483870967741926,-1.0,-0.33333333333333326,-1.0,0.6727272727272726,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.589041095890411,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9058992288055516,-1.0,-1.0,-0.9624586167142297,-1.0,-1.0,-1.0,0
306,-1,-1,-1.0,-1.0,1,-1.0,-0.1428571428571429,-1.0,0.2727272727272727,1.0,0.4285714285714285,-1.0,1.0,-1.0,-0.9999999999999999,1.0,-0.09090909090909083,-1,0.35483870967741926,-1.0,-0.33333333333333326,-1.0,0.6727272727272726,-1.0,-0.33333333333333326,-0.4545454545454545,-0.33333333333333326,0.0,0,0.0,-0.5068493150684932,0.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.840947089500184,-1.0,-0.9329107912335475,0.0,-0.8200707309059101,-0.973234845276356,-0.8200707309058836,-0.8200707309058486,-1.0,0
2084,-1,-1,-1.0,-1.0,1,1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,-1.0,-0.33333333333333326,1.0,-1.0,-1,-0.935483870967742,0.0,0.0,-0.5,0.49090909090909074,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.28767123287671237,0.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.34979167852390847,-1.0,-1.0,-0.7406002150427375,-1.0,-1.0,-1.0,0
2716,1,-1,-1.0,-1.0,1,1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,-0.2727272727272727,-1,-0.3548387096774195,0.0,0.0,-0.5,0.38181818181818183,-1.0,-0.33333333333333326,0.4545454545454546,-0.33333333333333326,0.0,0,0.0,-0.17808219178082196,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.9494312090627047,-0.9508821017220762,-1.0,-0.8,-1.0,-1.0,-0.9427938441130009,-1.0,-1.0,0
2244,-1,-1,-1.0,-1.0,1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,-0.1428571428571429,-1.0,-1.0,1.0,-0.9999999999999999,1.0,0.8181818181818183,-1,0.41935483870967727,-1.0,-1.0,-1.0,0.709090909090909,-1.0,-0.33333333333333326,-0.6363636363636362,-0.33333333333333326,0.0,0,0.0,-0.8356164383561644,0.0,-0.9999999999999999,-0.5999999999999999,-1.0,-0.9402781456843373,-0.9463714042196689,-1.0,-0.8,-1.0,-1.0,-0.9616959989509366,-1.0,-1.0,0
1913,1,-1,1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,1.0,0.9999999999999999,1.0,-1.0,-1.0,1.0,-1.0,0.6363636363636365,-1,0.35483870967741926,1.0,-0.33333333333333326,0.5,0.6727272727272726,-1.0,1.0,-0.4545454545454545,1.0,1.0,1,1.0,-0.6164383561643836,0.0,0.1428571428571428,0.6000000000000001,1.0,-0.9785831289992735,-0.9850066085512782,-1.0,-0.8,-1.0,-1.0,-0.9893269659122563,-1.0,-1.0,0
1672,-1,-1,0.0,-1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,1.0,-0.1428571428571429,1.0,-1.0,-1.0,0.3333333333333335,1.0,0.2727272727272727,-1,0.9999999999999998,0.0,-0.33333333333333326,0.0,-0.8181818181818182,-1.0,1.0,-0.09090909090909083,1.0,1.0,1,1.0,-0.4246575342465755,-1.0,0.1428571428571428,1.0000000000000004,1.0,-0.6927758485593608,-0.7180308160818515,-1.0,-0.8,-1.0,-1.0,-0.846895756118102,-1.0,-1.0,0
2043,1,1,0.0,-1.0,-1,1.0,-1.0,-1.0,1.0000000000000002,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,0.09090909090909105,-1,-0.3548387096774195,0.0,0.0,0.0,-0.09090909090909094,-1.0,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1,-1.0,-0.36986301369863006,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9978737934483483,-0.9978731203142533,-1.0,-0.8,-1.0,-1.0,-0.9989404112765662,-1.0,-1.0,0
1492,-1,1,0.0,-1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,1.0,0.9999999999999999,-1.0,-1.0,-1.0,0.3333333333333335,1.0,-0.4545454545454545,-1,0.9354838709677418,0.0,-0.33333333333333326,0.0,0.23636363636363633,-1.0,-0.9999999999999999,0.6363636363636365,-0.9999999999999999,-1.0,-1,-1.0,-0.6438356164383562,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.5263242462224496,-0.5200969997801516,-1.0,-0.8,-1.0,-1.0,-0.7639450942016541,-1.0,-1.0,0
198,-1,-1,1.0,1.0,-1,-1.0,0.9999999999999999,-1.0,1.0000000000000002,-1.0,0.4285714285714285,1.0,0.6000000000000001,-1.0,1.0,1.0,0.4545454545454546,1,0.41935483870967727,1.0,0.9999999999999998,0.5,0.709090909090909,-1.0,0.3333333333333335,-0.2727272727272727,0.3333333333333335,-1.0,-1,-1.0,0.5890410958904109,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.9954351663280642,-1.0,-0.9924493779588284,-0.8,-0.9942181747597698,-0.9935501500255539,-0.9947209517905086,-0.9968096309501334,-1.0,0
2221,1,1,1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,-0.1428571428571429,-1.0,-1.0,1.0,1.0,1.0,0.2727272727272727,-1,0.9354838709677418,1.0,-0.6666666666666666,0.5,0.23636363636363633,-1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,-0.6986301369863014,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9985698173820777,-0.9985714751279661,-1.0,-0.8,-1.0,-1.0,-0.9992872727377853,-1.0,-1.0,0
919,-1,1,1.0,1.0,-1,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.0,-0.19999999999999996,-1.0,1.0,-1.0,-1.0,-1,0.29032258064516125,1.0,0.9999999999999998,1.0,0.8181818181818181,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,0.34246575342465735,-1.0,0.1428571428571428,-0.19999999999999973,-1.0,-1.0,-1.0,-0.9022340972240739,-1.0,-1.0,-0.9164869593403838,-1.0,-1.0,-1.0,0
1016,-1,1,-1.0,-1.0,-1,1.0,0.4285714285714285,-1.0,1.0000000000000002,-1.0,0.9999999999999999,1.0,0.6000000000000001,-1.0,-0.33333333333333326,-1.0,0.2727272727272727,-1,-1.0,0.0,0.0,-0.5,-0.7090909090909091,-1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,-0.26027397260273966,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.5940172479430268,-1.0,-0.435794143105804,-0.8,-0.49085793136654055,-0.518047240097719,-0.7976797006637826,-0.7337556419323235,-1.0,0
1854,-1,1,0.0,-1.0,-1,-1.0,-1.0,1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,0.3333333333333335,1.0,0.8181818181818183,-1,-0.3548387096774195,0.0,0.33333333333333326,0.0,-0.09090909090909094,-1.0,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1,-1.0,-0.041095890410958846,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8332668588049081,-0.8318834756529406,-1.0,-0.8,-1.0,-1.0,-0.9169090340292954,-1.0,-1.0,0
60,-1,-1,0.0,1.0,1,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,-1.0,0.3333333333333335,1.0,-1.0,-1,0.9354838709677418,0.0,0.9999999999999998,0.0,0.23636363636363633,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,0.5342465753424659,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.997416205000841,-1.0,-1.0,-0.9989691982630432,-1.0,-1.0,-1.0,0
2539,1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,-0.1428571428571429,1.0,-1.0,1.0,-0.33333333333333326,1.0,0.09090909090909105,1,0.9354838709677418,0.0,-1.0,-0.5,0.23636363636363633,-1.0,0.3333333333333335,0.09090909090909105,0.3333333333333335,-1.0,-1,-1.0,-0.863013698630137,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.9872380013149737,-0.9871074298693568,-1.0,-0.8,-1.0,-1.0,-0.9852412571523906,-1.0,-1.0,0
1081,1,-1,1.0,-1.0,-1,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,1.0,-0.19999999999999996,1.0,1.0,1.0,-1.0,1,0.9354838709677418,1.0,-1.0,0.5,-0.4545454545454546,-1.0,0.3333333333333335,-1.0,0.3333333333333335,-1.0,-1,-1.0,-0.9178082191780822,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-0.6746894273491628,-1.0,-1.0,-0.7221150287635375,-1.0,-1.0,-1.0,0
479,-1,-1,0.0,-1.0,1,1.0,0.4285714285714285,-1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,0.20000000000000018,-1.0,0.3333333333333335,1.0,0.2727272727272727,-1,-0.3548387096774195,0.0,0.0,0.0,-0.09090909090909094,-1.0,-0.33333333333333326,-0.09090909090909083,-0.33333333333333326,0.0,0,0.0,-0.34246575342465757,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.9894554247958783,-1.0,-0.978878133566221,-0.8,-0.9909326531338394,-0.9915734581826635,-0.9880714052738293,-0.9909326531339223,-1.0,0
1500,1,1,0.0,-1.0,-1,1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,0.3333333333333335,1.0,0.6363636363636365,-1,0.29032258064516125,0.0,0.0,0.0,0.8181818181818181,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,-0.23287671232876717,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,0.09497187489997194,0.09025613468250904,-1.0,-0.8,-1.0,-1.0,-0.4543240165449538,-1.0,-1.0,0
1750,-1,1,1.0,1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,1.0,0.2727272727272727,-1,-0.935483870967742,1.0,0.9999999999999998,0.5,0.19999999999999996,-1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,0.47945205479452047,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7710437281020311,-0.7720537232098192,-1.0,-0.8,-1.0,-1.0,-0.8859003215516984,-1.0,-1.0,0
558,1,-1,-1.0,1.0,1,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,-1.0,-0.9999999999999999,-1.0,-1.0,-1,-0.935483870967742,-1.0,0.9999999999999998,-1.0,0.2727272727272727,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,0.726027397260274,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.3416892200661512,-1.0,-1.0,-0.7373677495202449,-1.0,-1.0,-1.0,0
938,-1,1,1.0,-1.0,-1,-1.0,0.4285714285714285,-1.0,-1.0,1.0,-1.0,-1.0,0.20000000000000018,-1.0,1.0,1.0,-1.0,-1,0.35483870967741926,1.0,-0.33333333333333326,0.5,0.6727272727272726,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.6712328767123288,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.8954651719368014,-1.0,-1.0,-0.9107048459789349,-1.0,-1.0,-1.0,0
841,-1,1,1.0,-1.0,-1,-1.0,0.4285714285714285,-1.0,-1.0,1.0,-1.0,-1.0,-0.6,-1.0,1.0,1.0,-1.0,-1,-0.3548387096774195,1.0,-0.33333333333333326,0.5,0.9636363636363636,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.6438356164383562,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9197468961859439,-1.0,-1.0,-0.9314466441613787,-1.0,-1.0,-1.0,0
1398,1,1,1.0,-1.0,-1,1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1,0.9999999999999998,1.0,0.0,1.0,-0.8181818181818182,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.26027397260273966,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.8803362235516793,-1.0,-1.0,-0.8977814806157607,-1.0,-1.0,-1.0,0
857,1,-1,1.0,-1.0,1,-1.0,-0.1428571428571429,1.0,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,-1.0,1.0,1.0,-1.0,-1,0.29032258064516125,1.0,0.33333333333333326,0.5,-0.5636363636363637,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.12328767123287676,0.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.39673188778692936,-1.0,-1.0,-0.7593269519767936,-1.0,-1.0,-1.0,0
644,-1,1,-1.0,-1.0,-1,-1.0,-0.1428571428571429,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.33333333333333326,1.0,-1.0,-1,-0.3548387096774195,0.0,0.33333333333333326,-0.5,0.38181818181818183,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.09589041095890427,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.7634280434576972,-1.0,-1.0,-0.7979168312808336,-1.0,-1.0,-1.0,0
880,-1,1,-1.0,1.0,-1,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,-1.0,-0.33333333333333326,1.0,-1.0,-1,0.9999999999999998,0.0,0.9999999999999998,-0.5,-0.8181818181818182,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,0.34246575342465735,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.19462417651615505,-1.0,-1.0,-0.3120363850469239,-1.0,-1.0,-1.0,0
1931,1,1,0.0,1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,0.3333333333333335,1.0,0.2727272727272727,-1,0.35483870967741926,0.0,0.9999999999999998,0.0,-0.0181818181818183,-1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,0.3972602739726028,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8494873875987031,-0.8501356036815524,-1.0,-0.8,-1.0,-1.0,-0.924992486403349,-1.0,-1.0,0
1815,-1,1,-1.0,-1.0,-1,-1.0,-1.0,1.0,0.8181818181818183,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,-0.09090909090909083,-1,-0.3548387096774195,0.0,0.33333333333333326,-0.5,-0.4181818181818182,-1.0,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1,-1.0,-0.013698630136986356,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7642071756519705,-0.7639581601017942,-1.0,-0.6000000000000001,-1.0,-1.0,-0.8824933459322613,-1.0,-1.0,0
289,1,-1,-1.0,-1.0,1,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,1.0,-0.9999999999999999,1.0,-1.0,-1,-0.3548387096774195,-1.0,-1.0,-1.0,0.38181818181818183,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-1.0,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9668703532736964,-1.0,-1.0,-0.9867829694688213,-1.0,-1.0,-1.0,0
2062,1,-1,-1.0,1.0,-1,-1.0,-1.0,-1.0,0.4545454545454546,-1.0,0.4285714285714285,1.0,-1.0,-1.0,-0.33333333333333326,-1.0,0.2727272727272727,1,0.29032258064516125,0.0,0.9999999999999998,-0.5,-0.6000000000000001,-1.0,0.3333333333333335,-0.6363636363636362,0.3333333333333335,-1.0,-1,-1.0,0.5068493150684932,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.8667059866862636,-0.8451220946062968,-1.0,-0.19999999999999996,-1.0,-1.0,-0.8458507860578621,-1.0,-1.0,0
923,1,1,0.0,-1.0,-1,-1.0,0.9999999999999999,-1.0,-1.0,1.0,-1.0,-1.0,0.20000000000000018,-1.0,0.3333333333333335,1.0,-1.0,-1,-1.0,0.0,-0.33333333333333326,0.0,-0.12727272727272732,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.4246575342465755,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.7813799581406689,-1.0,-1.0,-0.8132516150681517,-1.0,-1.0,-1.0,0
838,1,-1,1.0,-1.0,1,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1,0.35483870967741926,1.0,0.6666666666666667,0.5,-0.0181818181818183,1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,0.23287671232876694,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.7607508848761912,-1.0,-1.0,-0.9045518690479769,-1.0,-1.0,-1.0,0
2133,1,-1,-1.0,-1.0,-1,-1.0,-1.0,1.0,-0.6363636363636362,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.6363636363636362,1,0.9999999999999998,-1.0,0.33333333333333326,-1.0,-0.8181818181818182,-1.0,0.3333333333333335,-0.8181818181818181,0.3333333333333335,-1.0,-1,-1.0,-0.041095890410958846,0.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.9611080213388373,-0.9607101070308777,-1.0,1.0,-1.0,-1.0,-0.9550229767245679,-1.0,-1.0,0
1373,-1,1,1.0,-1.0,-1,1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-0.19999999999999996,-1.0,1.0,1.0,-1.0,-1,0.41935483870967727,1.0,0.0,0.5,0.709090909090909,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.17808219178082196,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9047535836404705,-1.0,-1.0,-0.9186391408837971,-1.0,-1.0,-1.0,0
2199,1,-1,-1.0,1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-0.33333333333333326,-1.0,0.2727272727272727,1,0.29032258064516125,0.0,0.9999999999999998,-0.5,-0.6000000000000001,-1.0,0.3333333333333335,-0.09090909090909083,0.3333333333333335,-1.0,-1,-1.0,0.34246575342465735,0.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.9935664688269703,-0.9925247067922367,-1.0,-0.8,-1.0,-1.0,-0.9925598776079034,-1.0,-1.0,0
3107,-1,1,0.0,1.0,-1,-1.0,-1.0,-1.0,0.09090909090909105,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,0.3333333333333335,1.0,-0.2727272727272727,-1,0.9999999999999998,0.0,0.9999999999999998,0.0,0.45454545454545436,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,0.6438356164383559,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9264701632670966,-0.925503492690271,-1.0,0.19999999999999996,-1.0,-1.0,-0.9633566241360071,-1.0,-1.0,0
1706,1,1,-1.0,-1.0,-1,1.0,-1.0,-1.0,0.8181818181818183,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,-0.09090909090909083,-1,0.29032258064516125,0.0,0.0,-0.5,-0.6000000000000001,-1.0,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1,-1.0,-0.17808219178082196,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.598431636030156,-0.597795168842977,-1.0,-0.6000000000000001,-1.0,-1.0,-0.79987959786305,-1.0,-1.0,0
1367,1,1,-1.0,1.0,-1,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,-1.0,-0.33333333333333326,1.0,-1.0,-1,0.9999999999999998,0.0,0.9999999999999998,-0.5,-0.8181818181818182,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,0.5616438356164382,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.7524970089369776,-1.0,-1.0,-0.7885793843340944,-1.0,-1.0,-1.0,0
726,-1,-1,0.0,-1.0,1,1.0,0.4285714285714285,-1.0,1.0000000000000002,-1.0,-0.1428571428571429,-1.0,0.20000000000000018,-1.0,0.3333333333333335,1.0,1.0000000000000002,-1,0.29032258064516125,0.0,0.0,0.0,-0.5636363636363637,-1.0,-0.33333333333333326,-0.8181818181818181,-0.33333333333333326,0.0,0,0.0,-0.26027397260273966,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.5746776644099553,-1.0,-0.04292395896198953,-0.8,-0.5508096945985229,-0.6181757276353891,-0.5188523320220182,-0.5508096945984045,-1.0,0
414,1,1,0.0,-1.0,-1,-1.0,0.9999999999999999,1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-0.6,-1.0,0.3333333333333335,-1.0,1.0000000000000002,-1,0.29032258064516125,0.0,0.33333333333333326,0.0,-0.6363636363636365,-1.0,-0.9999999999999999,-0.8181818181818181,-0.9999999999999999,-1.0,-1,-1.0,-0.013698630136986356,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9722141296980408,-1.0,-0.9678679672047183,-0.8,-0.9651464810706285,-0.9725523553189676,-0.9861529940168634,-0.9817741386041281,-1.0,0
1763,1,1,1.0,-1.0,-1,-1.0,-1.0,1.0,0.8181818181818183,-1.0,0.7142857142857141,-1.0,-1.0,-1.0,1.0,1.0,0.4545454545454546,-1,-0.3548387096774195,1.0,0.33333333333333326,0.5,0.38181818181818183,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,-0.09589041095890427,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9644455664504084,-0.964344003849339,-1.0,-0.6000000000000001,-1.0,-1.0,-0.9822815535832085,-1.0,-1.0,0
2872,1,-1,-1.0,-1.0,1,-1.0,-1.0,-1.0,1.0000000000000002,1.0,0.9999999999999999,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,0.6363636363636365,-1,-0.29032258064516125,0.0,-0.33333333333333326,-0.5,0.018181818181818077,-1.0,-0.33333333333333326,-0.4545454545454545,-0.33333333333333326,0.0,0,0.0,-0.5068493150684932,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.9550114546488103,-0.9563022418910435,-1.0,-0.8,-1.0,-1.0,-0.9491065202313768,-1.0,-1.0,0
294,-1,-1,1.0,-1.0,1,-1.0,0.1428571428571428,-1.0,1.0000000000000002,1.0,0.4285714285714285,-1.0,-0.6,-1.0,1.0,-1.0,1.0000000000000002,-1,-0.935483870967742,1.0,-0.33333333333333326,0.5,0.2727272727272727,-1.0,-0.33333333333333326,-0.8181818181818181,-0.33333333333333326,0.0,0,0.0,-0.5068493150684932,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.9791619995138277,-1.0,-0.9373871243480422,-0.8,-0.9813842013708667,-0.9750206726933325,-0.9764269249454219,-0.9813842013709353,-1.0,0
1643,-1,1,0.0,1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,0.3333333333333335,1.0,-0.2727272727272727,-1,0.9999999999999998,0.0,0.9999999999999998,0.0,-0.8181818181818182,-1.0,-0.9999999999999999,0.4545454545454546,-0.9999999999999999,-1.0,-1,-1.0,0.28767123287671237,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.5588633680561015,-0.5530639018601977,-1.0,-0.8,-1.0,-1.0,-0.7801608689756923,-1.0,-1.0,0
3167,1,1,1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-1.0,1.0,1.0,1.0,0.4545454545454546,-1,0.41935483870967727,1.0,-0.6666666666666666,0.5,-0.8545454545454545,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.726027397260274,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.806605942809679,-0.8065447163247257,-1.0,-0.8,-1.0,-1.0,-0.9036226456854581,-1.0,-1.0,0
2241,1,-1,1.0,-1.0,-1,-1.0,-1.0,-1.0,0.8181818181818183,1.0,-0.1428571428571429,1.0,-1.0,-1.0,1.0,-1.0,0.8181818181818183,1,0.29032258064516125,1.0,-0.33333333333333326,0.5,-0.6000000000000001,-1.0,0.3333333333333335,-0.8181818181818181,0.3333333333333335,-1.0,-1,-1.0,-0.5342465753424658,0.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.9902538540429461,-0.9917300405042291,-1.0,-0.6000000000000001,-1.0,-1.0,-0.9887289706348885,-1.0,-1.0,0
