,WWWWHITE,WWWMALE,WWWSEX,W12WHITE,AGE65PLM,AGE4049M,W12EDUC3,W1FIPCOM,W12BLACK,W2TOTCL,WWWBLACK,AGE5059M,AGE3039,W2FIPCOM,WWWHOMLN,AGE1829,W1TRUAM2,EDUCAT4,W2CIVLIB,CENSDIV,W12HISP,WWWBRNUS,WWWAGEC1,WWWEDU3,WWWHISP,WWWEDU5,W1STATE,AGE6064M,W12RACE4,W2SECURE,WWWRACE4,RAC3,WWWRACE3,NEWRACE,WWWAGE,COMPLET2,IMPHISP,RACES,W12OTHET,W2MISSCL,USAWT2RC,USAWT1RV,RACWT1RV,RHWT2CC,USAWT2CC,USAWT2NC,RHWT2RC,MULT2,W3IWER4_A
732,-1,-1,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,1.0,0.4285714285714285,-1.0,-1.0,-1.0,0.3333333333333335,0.2727272727272727,0.41935483870967727,1.0,-1.0,-0.33333333333333326,0.0,1,0.0,0.709090909090909,-1.0,0.3333333333333335,-0.09090909090909083,0.3333333333333335,-1.0,-1,-1.0,-0.5466666666666666,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.9982107234129652,-0.9991862783269354,-0.9994147054441147,-1.0,-1.0,0
373,1,-1,1.0,1.0,-1.0,-1.0,-1.0,0.7142857142857141,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,-0.6,-0.33333333333333326,-1.0,-0.3548387096774195,-1.0,1.0,-1.0,0.0,-1,-0.5,0.38181818181818183,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.9466666666666667,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.8760047128087656,-0.9003850221616246,-1.0,-1.0,-1.0,-1.0,-1.0,0
878,-1,-1,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0000000000000002,1,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,1.0,0.8181818181818183,-0.935483870967742,-1.0,1.0,0.0,1.0,-1,0.5,0.2727272727272727,-1.0,-0.33333333333333326,-0.6363636363636362,-0.33333333333333326,0.0,0,0.0,-0.17333333333333334,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.995207948006211,-0.9977721271510157,-0.9971202143032023,-1.0,-1.0,0
1470,1,1,-1.0,1.0,-1.0,1.0,0.0,0.1428571428571428,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,0.3333333333333335,-1.0,-0.3548387096774195,-1.0,1.0,0.0,0.0,-1,0.0,0.38181818181818183,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.2799999999999998,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.8497586372208167,-0.8792995253072553,-1.0,-1.0,-1.0,-1.0,-1.0,0
987,-1,1,-1.0,-1.0,-1.0,-1.0,0.0,0.4285714285714285,-1.0,-1.0,-1,-1.0,1.0,-1.0,1.0,-1.0,0.20000000000000018,0.3333333333333335,-1.0,0.41935483870967727,1.0,1.0,-0.33333333333333326,0.0,1,0.0,0.709090909090909,-1.0,0.3333333333333335,-1.0,0.3333333333333335,-1.0,-1,-1.0,-0.46666666666666656,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9989929746809844,-0.9991909788904167,-1.0,-1.0,-1.0,-1.0,-1.0,0
1145,1,1,-1.0,1.0,-1.0,-1.0,1.0,-0.1428571428571429,-1.0,-1.0,-1,1.0,-1.0,-1.0,-1.0,-1.0,-0.19999999999999996,1.0,-1.0,0.41935483870967727,-1.0,1.0,0.33333333333333326,1.0,-1,0.5,0.709090909090909,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.11999999999999988,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9026812227231042,-0.9218163201094332,-1.0,-1.0,-1.0,-1.0,-1.0,0
1515,1,1,-1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,0.3333333333333335,0.4545454545454546,-0.3548387096774195,-1.0,1.0,0.0,0.0,-1,0.0,-0.4181818181818182,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.2799999999999998,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.8338340348084476,-0.8246364723302236,-0.8223420660008237,-1.0,-1.0,0
787,1,1,-1.0,1.0,1.0,-1.0,1.0,0.4285714285714285,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.7142857142857141,-1.0,-1.0,-0.19999999999999996,1.0,-0.09090909090909083,-0.935483870967742,-1.0,1.0,0.9999999999999998,1.0,-1,0.5,0.49090909090909074,-1.0,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,0.2533333333333334,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-0.6615401872973559,-0.7334469299257573,-0.7858573598265635,-0.8655186767003543,-0.8580749118367327,-1.0,-0.8230100769190303,-1.0,0
843,-1,-1,1.0,-1.0,-1.0,1.0,0.0,0.4285714285714285,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,0.3333333333333335,-1.0,-0.3548387096774195,-1.0,1.0,0.0,0.0,-1,0.0,-0.09090909090909094,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.17333333333333334,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9950802978733229,-0.9915373171532385,-1.0,-1.0,-1.0,-1.0,-1.0,0
11,-1,-1,1.0,-1.0,-1.0,1.0,1.0,-0.1428571428571429,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,1.0,-1.0,0.35483870967741926,-1.0,1.0,0.0,1.0,-1,1.0,-0.0181818181818183,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.2799999999999998,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.8091037380959538,-0.6716275742809945,-1.0,-1.0,-1.0,-1.0,-1.0,0
570,1,1,-1.0,1.0,1.0,-1.0,0.0,0.9999999999999999,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-0.19999999999999996,0.3333333333333335,-1.0,0.9999999999999998,-1.0,1.0,0.9999999999999998,0.0,-1,0.0,-0.8181818181818182,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,0.6533333333333333,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.7199664997975246,-0.7750274905718193,-1.0,-1.0,-1.0,-1.0,-1.0,0
1289,-1,-1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0000000000000002,1,1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,1.0,-0.09090909090909083,-0.935483870967742,-1.0,-1.0,0.33333333333333326,1.0,-1,0.5,0.19999999999999996,-1.0,-0.33333333333333326,0.2727272727272727,-0.33333333333333326,0.0,0,0.0,-0.039999999999999813,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.9432278834380875,-0.9736060758037464,-0.9658827722523119,-1.0,-1.0,0
435,1,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-0.33333333333333326,-0.2727272727272727,0.35483870967741926,-1.0,1.0,0.6666666666666667,0.0,-1,-0.5,-1.0,1.0,-0.9999999999999999,0.4545454545454546,-0.9999999999999999,-1.0,-1,-1.0,0.17333333333333356,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.812587638867298,-0.8022140530447381,-0.8022140530447894,-1.0,-1.0,0
844,-1,-1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,1.0,0.4285714285714285,1.0,-1.0,-1.0,1.0,-0.6363636363636362,0.29032258064516125,1.0,-1.0,-0.33333333333333326,1.0,1,0.5,-0.6000000000000001,-1.0,0.3333333333333335,0.8181818181818183,0.3333333333333335,-1.0,-1,-1.0,-0.6,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.991546457220249,-0.9961555239567516,-0.9967223355262376,-1.0,-1.0,0
1198,1,-1,1.0,1.0,-1.0,-1.0,0.0,0.4285714285714285,-1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0,1.0,0.20000000000000018,0.3333333333333335,-1.0,0.35483870967741926,-1.0,1.0,-0.6666666666666666,0.0,-1,0.0,-0.0181818181818183,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.7066666666666666,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.8716584047327228,-0.8968932976576669,-1.0,-1.0,-1.0,-1.0,-1.0,0
592,-1,-1,1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.8181818181818183,1,-1.0,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,0.3333333333333335,0.6363636363636365,-0.3548387096774195,-1.0,1.0,0.0,0.0,-1,0.0,-0.4181818181818182,-1.0,-0.33333333333333326,-0.6363636363636362,-0.33333333333333326,0.0,0,0.0,-0.19999999999999996,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.6000000000000001,-1.0,-1.0,-1.0,-0.9961894884421905,-0.9982284551061889,-0.9981420335240073,-1.0,-1.0,0
616,1,1,-1.0,1.0,-1.0,1.0,1.0,0.9999999999999999,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-0.19999999999999996,1.0,-1.0,0.29032258064516125,-1.0,1.0,0.0,1.0,-1,1.0,0.8181818181818181,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.17333333333333334,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.958243479670192,-0.9664537665785912,-1.0,-1.0,-1.0,-1.0,-1.0,0
424,1,1,-1.0,1.0,-1.0,1.0,0.0,0.9999999999999999,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,-0.6,0.3333333333333335,0.2727272727272727,0.29032258064516125,-1.0,1.0,0.0,0.0,-1,0.0,0.3090909090909091,-1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,-0.41333333333333333,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-0.6852003440741139,-0.6780560802701285,-0.7413576180550476,-0.8757735680504748,-0.8688974284752571,-1.0,-0.8353826221099383,-1.0,0
1307,-1,-1,1.0,-1.0,-1.0,-1.0,-1.0,-0.1428571428571429,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,1.0,0.6000000000000001,-0.33333333333333326,-1.0,0.35483870967741926,-1.0,1.0,-1.0,0.0,-1,-0.5,-1.0,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.84,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9874862055714099,-0.9784742509335403,-1.0,-1.0,-1.0,-1.0,-1.0,0
794,1,1,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,0.3333333333333335,0.6363636363636365,0.29032258064516125,-1.0,1.0,0.9999999999999998,0.0,-1,0.0,0.8181818181818181,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,0.8133333333333335,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.8366717468392421,-0.8276312564406054,-0.8263917180985222,-1.0,-1.0,0
423,1,1,-1.0,1.0,-1.0,-1.0,1.0,0.4285714285714285,-1.0,0.6363636363636365,-1,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,-0.19999999999999996,1.0,-0.8181818181818181,-0.3548387096774195,-1.0,1.0,0.6666666666666667,1.0,-1,0.5,0.38181818181818183,1.0,-0.9999999999999999,0.6363636363636365,-0.9999999999999999,-1.0,-1,-1.0,0.14666666666666672,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.4,-0.9277518777235605,-0.9314466441613787,-0.944925801800193,-0.9714954321451298,-0.9699176569161794,-1.0,-0.9622194744412051,-1.0,0
183,1,-1,1.0,1.0,-1.0,-1.0,0.0,0.9999999999999999,-1.0,-1.0,-1,1.0,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,0.3333333333333335,-1.0,-0.29032258064516125,-1.0,1.0,0.33333333333333326,0.0,-1,0.0,-0.34545454545454546,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.013333333333333197,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.8464230480056616,-0.8766197892198594,-1.0,-1.0,-1.0,-1.0,-1.0,0
1372,-1,1,-1.0,-1.0,-1.0,-1.0,1.0,0.9999999999999999,1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,-1.0,0.6000000000000001,1.0,-1.0,0.41935483870967727,-1.0,1.0,-0.33333333333333326,1.0,-1,0.5,-0.23636363636363644,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.6,0.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.3175616187251954,0.17390432074407736,-1.0,-1.0,-1.0,-1.0,-1.0,0
77,1,-1,1.0,1.0,-1.0,-1.0,-1.0,0.9999999999999999,-1.0,0.8181818181818183,-1,1.0,-1.0,-0.1428571428571429,-1.0,-1.0,1.0,-0.33333333333333326,0.09090909090909105,0.41935483870967727,-1.0,1.0,0.33333333333333326,0.0,-1,-0.5,0.709090909090909,-1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,0.06666666666666687,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.6000000000000001,-0.7455011731951399,-0.8293717806013726,-0.8629211909660232,-0.8994845513973765,-0.8939208541777691,-1.0,-0.8669155802553862,-1.0,0
1485,-1,1,-1.0,-1.0,-1.0,-1.0,1.0,0.9999999999999999,1.0,1.0000000000000002,1,1.0,-1.0,0.9999999999999999,-1.0,-1.0,-0.19999999999999996,1.0,0.4545454545454546,-0.3548387096774195,-1.0,1.0,0.33333333333333326,1.0,-1,1.0,0.38181818181818183,-1.0,-0.33333333333333326,-0.2727272727272727,-0.33333333333333326,0.0,0,0.0,-0.013333333333333197,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8,-0.8392176309712838,-0.8405569982851357,-0.7257322657087286,-0.8474882662859132,-0.9290957712612165,-1.0,-0.8392176309711676,-1.0,0
596,1,-1,1.0,1.0,-1.0,-1.0,1.0,0.9999999999999999,-1.0,1.0000000000000002,-1,1.0,-1.0,0.9999999999999999,-1.0,-1.0,0.6000000000000001,1.0,0.6363636363636365,0.29032258064516125,-1.0,1.0,0.33333333333333326,1.0,-1,1.0,-0.1636363636363637,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,0.09333333333333349,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-0.5651855593668584,-0.7060154213201927,-0.7638195131977339,-0.8280503444991054,-0.8185326451449039,-1.0,-0.7726235980939138,-1.0,0
1418,-1,1,-1.0,-1.0,-1.0,1.0,-1.0,0.4285714285714285,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.33333333333333326,-1.0,0.29032258064516125,-1.0,1.0,0.0,0.0,-1,-0.5,-0.6363636363636365,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.3599999999999999,0.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9831278745222137,-0.9709772170762606,-1.0,-1.0,-1.0,-1.0,-1.0,0
1266,1,1,-1.0,1.0,-1.0,-1.0,1.0,0.9999999999999999,-1.0,1.0000000000000002,-1,1.0,-1.0,-0.1428571428571429,-1.0,-1.0,0.20000000000000018,1.0,-0.2727272727272727,0.9999999999999998,-1.0,1.0,0.33333333333333326,1.0,-1,1.0,-0.8181818181818182,-1.0,-0.9999999999999999,0.4545454545454546,-0.9999999999999999,-1.0,-1,-1.0,-0.06666666666666665,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-0.7688075147747896,-0.7774821936474903,-0.8212342835719442,-0.9082263818276058,-0.9031465594583554,-1.0,-0.879103105771485,-1.0,0
1223,-1,-1,1.0,-1.0,-1.0,1.0,1.0,0.9999999999999999,1.0,1.0000000000000002,1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,0.20000000000000018,1.0,0.2727272727272727,-0.935483870967742,-1.0,1.0,0.0,1.0,-1,0.5,0.2727272727272727,-1.0,-0.33333333333333326,-0.09090909090909083,-0.33333333333333326,0.0,0,0.0,-0.41333333333333333,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8,-0.937793485852138,-0.9768664845438868,-0.9602066142627046,-0.9565803717086939,-0.9798137810046785,-1.0,-0.9377934858519623,-1.0,0
1065,-1,-1,1.0,-1.0,-1.0,-1.0,0.0,-0.1428571428571429,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,1.0,-0.6,0.3333333333333335,-1.0,-0.935483870967742,-1.0,1.0,-0.6666666666666666,0.0,-1,0.0,0.2727272727272727,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.7066666666666666,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.995928610031321,-0.9929965511807082,-1.0,-1.0,-1.0,-1.0,-1.0,0
1132,1,-1,1.0,1.0,-1.0,-1.0,0.0,0.9999999999999999,-1.0,-1.0,-1,1.0,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,0.3333333333333335,-1.0,0.29032258064516125,-1.0,1.0,0.33333333333333326,0.0,-1,0.0,-0.6000000000000001,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,0.040000000000000036,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.8799688854185932,-0.9035697477719056,-1.0,-1.0,-1.0,-1.0,-1.0,0
965,-1,1,-1.0,-1.0,-1.0,-1.0,0.0,0.4285714285714285,1.0,-1.0,1,1.0,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,0.3333333333333335,-1.0,0.29032258064516125,-1.0,1.0,0.33333333333333326,0.0,-1,0.0,-0.5636363636363637,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.1466666666666665,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9126878310261666,-0.8498089567875695,-1.0,-1.0,-1.0,-1.0,-1.0,0
951,-1,-1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0000000000000002,1,1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,1.0,1.0000000000000002,-0.935483870967742,-1.0,1.0,0.33333333333333326,1.0,-1,1.0,0.2727272727272727,-1.0,-0.33333333333333326,-0.8181818181818181,-0.33333333333333326,0.0,0,0.0,-0.06666666666666665,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.9976037644320748,-0.9988859661437788,-0.9985599812097798,-1.0,-1.0,0
8,-1,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-0.33333333333333326,-0.2727272727272727,0.29032258064516125,1.0,-1.0,0.33333333333333326,0.0,1,-0.5,-0.6000000000000001,-1.0,0.3333333333333335,0.4545454545454546,0.3333333333333335,-1.0,-1,-1.0,-0.09333333333333327,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.9833310685444699,-0.9924193549003947,-0.9933671966992389,-1.0,-1.0,0
646,1,1,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-0.9999999999999999,0.6363636363636365,0.41935483870967727,-1.0,1.0,0.9999999999999998,-1.0,-1,-1.0,0.709090909090909,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,0.9200000000000004,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.9975485780159016,-0.9974128877327502,-0.997412887732685,-1.0,-1.0,0
264,1,-1,1.0,1.0,-1.0,-1.0,-1.0,0.9999999999999999,-1.0,0.6363636363636365,-1,1.0,-1.0,0.4285714285714285,-1.0,-1.0,-0.19999999999999996,-0.33333333333333326,0.6363636363636365,0.41935483870967727,-1.0,1.0,0.33333333333333326,0.0,-1,-0.5,0.709090909090909,-1.0,-0.9999999999999999,-0.8181818181818181,-0.9999999999999999,-1.0,-1,-1.0,-0.09333333333333327,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.4,-0.9966345654470966,-0.9977436512675056,-0.9981873010331497,-0.9986708065885168,-0.9985972335228951,-1.0,-0.9982401219279522,-1.0,0
535,-1,-1,1.0,-1.0,-1.0,-1.0,1.0,0.4285714285714285,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,1.0,-0.6,1.0,-1.0,-0.935483870967742,-1.0,1.0,-0.6666666666666666,1.0,-1,0.5,0.2727272727272727,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.8133333333333332,0.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9956970776147296,-0.9925982780005598,-1.0,-1.0,-1.0,-1.0,-1.0,0
366,-1,-1,1.0,-1.0,-1.0,-1.0,-1.0,0.4285714285714285,1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,-1.0,-0.19999999999999996,-0.9999999999999999,-1.0,0.29032258064516125,-1.0,1.0,-0.33333333333333326,-1.0,-1,-1.0,-0.6363636363636365,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.43999999999999995,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9787950534917295,-0.9635240645745089,-1.0,-1.0,-1.0,-1.0,-1.0,0
1467,-1,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,1,-1.0,-1.0,0.4285714285714285,-1.0,1.0,-1.0,-0.9999999999999999,0.2727272727272727,0.41935483870967727,-1.0,1.0,-1.0,-1.0,-1,-1.0,-0.23636363636363644,-1.0,-0.33333333333333326,-0.09090909090909083,-0.33333333333333326,0.0,0,0.0,-0.9466666666666667,0.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.8687722810489744,-0.9389909223717943,-0.9449554324241217,-1.0,-1.0,0
1185,-1,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.4285714285714285,1.0,-1.0,1,1.0,-1.0,-1.0,1.0,-1.0,1.0,-0.33333333333333326,-1.0,-0.935483870967742,-1.0,-1.0,0.33333333333333326,0.0,-1,-0.5,0.2727272727272727,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,0.01333333333333342,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9926445122851347,-0.9873473722366433,-1.0,-1.0,-1.0,-1.0,-1.0,0
1041,1,1,-1.0,1.0,1.0,-1.0,1.0,0.9999999999999999,-1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,0.41935483870967727,-1.0,1.0,0.9999999999999998,1.0,-1,1.0,0.709090909090909,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,0.5733333333333337,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.8983165672276039,-0.9183098557083421,-1.0,-1.0,-1.0,-1.0,-1.0,0
874,-1,-1,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0000000000000002,1,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,1.0,-0.09090909090909083,-0.3548387096774195,-1.0,1.0,0.0,1.0,-1,0.5,0.38181818181818183,-1.0,-0.33333333333333326,0.2727272727272727,-0.33333333333333326,0.0,0,0.0,-0.33333333333333326,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.9935405786670458,-0.9969969504866375,-0.9965788225399884,-1.0,-1.0,0
960,-1,-1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.4285714285714285,-1.0,1.0,-1.0,-0.9999999999999999,0.09090909090909105,-0.3548387096774195,1.0,-1.0,-1.0,-1.0,1,-1.0,-0.4181818181818182,-1.0,0.3333333333333335,0.09090909090909105,0.3333333333333335,-1.0,-1,-1.0,-0.84,0.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.9298849372177168,-0.9681132885747645,-0.9697189111961597,-1.0,-1.0,0
1365,-1,-1,1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.2727272727272727,1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,0.3333333333333335,0.09090909090909105,0.29032258064516125,-1.0,1.0,0.6666666666666667,0.0,-1,0.0,-0.6363636363636365,1.0,-0.33333333333333326,-0.6363636363636362,-0.33333333333333326,0.0,0,-1.0,0.14666666666666672,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,0.0,-1.0,-1.0,-1.0,-0.997761454043024,-0.9976375468019623,-0.9976365541746067,-1.0,-0.5,0
1416,1,-1,1.0,1.0,-1.0,-1.0,1.0,0.9999999999999999,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,0.20000000000000018,1.0,-1.0,0.41935483870967727,-1.0,1.0,-1.0,1.0,-1,1.0,0.709090909090909,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.8666666666666666,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.8360605983131952,-0.868294834136125,-1.0,-1.0,-1.0,-1.0,-1.0,0
1517,-1,-1,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.4545454545454546,-1,-1.0,-1.0,0.4285714285714285,1.0,-1.0,-1.0,-0.33333333333333326,0.2727272727272727,0.29032258064516125,1.0,-1.0,0.9999999999999998,0.0,1,-0.5,-0.6000000000000001,-1.0,0.3333333333333335,-0.6363636363636362,0.3333333333333335,-1.0,-1,-1.0,0.4666666666666668,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.19999999999999996,-1.0,-1.0,-1.0,-0.8458507860578621,-0.9298964971811581,-0.9181581563070429,-1.0,-1.0,0
