,CL7R,CT2BIN,CL2R,CL5R,MOD,CL1R,WWWWHITE,CON,FEMALE,DEMOC,COLGRD,REPUB,CL9R,W12WHITE,SOMCOL,INDEP,COMHS,IWER3,W2TOTCL,AGE65PLM,CL8R,BABS,CD4A_A,PTYID3,W12EDUC3,CD4A_B,AGE4049M,DOG2R,DOG6R,STRATA,WWWBLACK,VPROUD,DOG3R,DOG4R,AGE5059M,FIPCOM,AGE3039,CT1A,F5,COMPLET2,LIB,CD7_A,CL7,IDEO3,W1TRUAM2,CD15,ADVDEG,CENSDIV,SEC5,W1TRUAM3,CL5,W2CIVLIB,FIP2,AGE1829,WWWHOMLN,CL9,CL6B,PROUD,AGE6064M,P17_A,W1STATE,INCA,CL2,GT2,EDUCAT4,CL1,WWWAGEC1,W2SECURE,CL4A,CL8,SEC4,FIP1,X1,INCOME,CLPROP,MEANFR,WWWEDU5,WWWEDU3,B1,LOPROU,CD8,RAC3,DOG5R,CD6,MNDOG,RI2_A,WWWAGE,WWWRACE3,W12RACE4,PFR5R,IWER1,NEWRACE,WWWRACE4,POLINT,WWWHISP,WWWBRNUS,B2,PFR3R,V1_B,FIP2R,W3IWER4_A
58,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,0.5,-0.5,1.0,-1,1.0,-0.5,-0.5,-1.0,1.0,-1.0,0.3333333333333335,-0.3610726106918547,-1.0,-1.0,0.75,0.33333333333333326,0.0,0.20000000000000018,-0.8,-1.0,-0.3548387096774195,1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.7074513558685158,-1.0,-1.0,-0.1428571428571428,0.4372723413631532,-1.0,-0.9999999999999999,0.0,1.0,-0.9999999999999999,-0.6666666666666666,-1.0,0.0,-1.0,-0.33333333333333326,-1.0,0.5,0.5,-0.9365079365080001,-0.06666666666666665,0.5,1.0,-0.9999999999999999,-1.0,0.25,-1.0,0.04261858185044787,-0.7777777777777778,0.08333333333334991,-1.0,-0.8529411764705884,-1,-0.9999999999999999,-0.16470233983896265,1.0,-1.0,-0.9999999999999999,1.0,-1,1.0,-0.9999999999999999,-1.0,-0.75,-0.05568843870742368,0
48,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.9167821679244357,-1.0,-1.0,-0.75,0.33333333333333326,-1.0,-0.19999999999999996,-0.8,-1.0,0.29032258064516125,0.3333333333333335,-0.5,-1.0,0.2727272727272727,-1.0,-1.0,1.0,0.33333333333333326,0.7074513558685158,-1.0,-1.0,-0.9999999999999999,-0.5839474801317188,-1.0,-0.9999999999999999,0.0,1.0,0.1428571428571428,0.0,0.11111111111111105,0.0,0.33333333333333326,0.3333333333333335,-1.0,1.0,0.75,-0.30158730158742864,-0.9999999999999999,0.5,1.0,-0.9999999999999999,-1.0,-1.0,0.0,-0.9999999999999999,-0.7777777777777778,-0.75,-1.0,-0.3823529411764708,0,-0.33333333333333326,-1.0,1.0,0.0,-0.33333333333333326,0.3333333333333335,-1,-1.0,-0.9999999999999999,-1.0,-1.0,-0.05568843870742368,0
29,1.0,-1.0,-1.0,1.0,1.0,1.0,1,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,0.5,0.5,1.0,-1,1.0,-0.5,1.0,-1.0,-1.0,-1.0,0.3333333333333335,0.2778547786162906,1.0,-1.0,0.0,-1.0,0.0,0.6000000000000001,-0.8,-1.0,0.29032258064516125,0.3333333333333335,0.5,0.33333333333333326,-1.0,0.33333333333333326,1.0,-1.0,0.33333333333333326,0.7074513558685158,-1.0,-1.0,-0.1428571428571428,-0.5839474801317188,-1.0,-0.9999999999999999,0.75,1.0,0.1428571428571428,-1.0,-1.0,0.0,0.33333333333333326,-0.33333333333333326,0.0,-0.5,-0.25,0.6507936507937142,-0.33333333333333326,0.5,1.0,-0.9999999999999999,-1.0,0.25,-1.0,0.04261858185044787,1.0,0.25,-1.0,-0.8823529411764708,-1,-0.9999999999999999,-0.5823511699194813,1.0,-1.0,-0.9999999999999999,-0.33333333333333326,-1,1.0,-0.9999999999999999,-0.6121718023372843,-0.5,-1.0,0
66,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,0.5,-0.5,0.0,1,-1.0,-0.5,-0.5,-1.0,-1.0,1.0,0.3333333333333335,-0.3610726106918547,-1.0,-1.0,0.75,-1.0,0.0,0.6000000000000001,-0.8,-1.0,-0.935483870967742,1.0,0.5,-1.0,-1.0,0.33333333333333326,-1.0,1.0,0.33333333333333326,0.7074513558685158,-1.0,-1.0,-0.1428571428571428,0.32380347230816753,-1.0,-0.9999999999999999,-1.0,0.3333333333333335,0.1428571428571428,-0.33333333333333326,-1.0,0.5,0.33333333333333326,-0.9999999999999999,0.0,-0.5,-0.25,0.3333333333334285,0.7333333333333334,0.0,0.0,-0.9999999999999999,1.0,-1.0,0.0,-0.6524604727165173,-0.5555555555555556,-0.08333333333334991,-1.0,-0.5294117647058825,0,-0.33333333333333326,-0.16470233983896265,1.0,0.0,-0.33333333333333326,0.3333333333333335,-1,1.0,-0.9999999999999999,0.163484592988147,1.0,-1.0,0
45,1.0,1.0,1.0,-1.0,-1.0,1.0,-1,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,1.0,1.0,-1.0,0.0,-1.0,-0.33333333333333326,0.2778547786162906,-1.0,-1.0,0.0,-1.0,-1.0,-0.19999999999999996,-0.8,-1.0,0.29032258064516125,0.3333333333333335,0.0,-1.0,-1.0,-1.0,-1.0,1.0,0.33333333333333326,0.13830090391234373,-1.0,1.0,-0.9999999999999999,0.3616264286598294,-1.0,0.1428571428571428,-1.0,0.3333333333333335,0.1428571428571428,0.6666666666666667,-1.0,0.0,0.33333333333333326,-0.9999999999999999,0.0,-0.5,-0.25,0.6507936507937142,-0.33333333333333326,0.0,0.0,-0.9999999999999999,-1.0,-1.0,-1.0,0.39015810913393034,-0.11111111111111116,0.6666666666666501,-1.0,0.2058823529411764,-1,0.3333333333333335,-0.5823511699194813,1.0,-1.0,0.3333333333333335,-0.33333333333333326,1,1.0,-0.9999999999999999,-0.6121718023372843,-1.0,-0.05568843870742368,0
22,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-0.5,-1.0,-1.0,1.0,1.0,0.3333333333333335,0.2778547786162906,-1.0,1.0,0.75,-1.0,1.0,0.20000000000000018,-0.8,-1.0,0.9999999999999998,-0.33333333333333326,0.0,0.33333333333333326,0.09090909090909105,-1.0,-1.0,-1.0,0.33333333333333326,0.7074513558685158,-1.0,-1.0,0.7142857142857144,-0.8108852182416904,-1.0,-0.9999999999999999,0.0,1.0,-0.9999999999999999,-0.33333333333333326,0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333326,-1.0,0.5,0.75,0.3333333333334285,-0.33333333333333326,0.5,1.0,-0.9999999999999999,-1.0,0.25,1.0,-0.9999999999999999,0.5555555555555554,-0.66666666666665,-1.0,-0.7058823529411766,1,1.0,-0.5823511699194813,1.0,1.0,1.0,1.0,-1,1.0,-0.9999999999999999,-0.6121718023372843,-0.75,-0.05568843870742368,0
39,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,0.5,0.0,1,1.0,1.0,1.0,-1.0,0.0,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,0.75,0.33333333333333326,0.0,0.6000000000000001,0.40000000000000013,-1.0,0.41935483870967727,-0.9999999999999999,0.5,-1.0,-1.0,0.33333333333333326,-1.0,-1.0,0.33333333333333326,0.7074513558685158,-1.0,-1.0,-0.1428571428571428,0.7776789485281106,0.0,-0.9999999999999999,-1.0,-0.33333333333333326,0.1428571428571428,0.9999999999999998,-1.0,0.5,0.33333333333333326,-0.9999999999999999,-1.0,-0.5,-0.5,0.015873015873142604,0.8666666666666667,-0.5,0.0,1.0,-1.0,-1.0,0.0,0.04261858185044787,-0.11111111111111116,0.8333333333333499,-1.0,0.44117647058823506,0,-0.33333333333333326,0.2529464902415559,1.0,0.0,-0.33333333333333326,1.0,-1,1.0,-0.9999999999999999,0.163484592988147,-0.75,-1.0,0
51,1.0,1.0,1.0,1.0,1.0,1.0,1,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0000000000000002,1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,0.5,0.5,1.0,-1,1.0,0.5,-1.0,-1.0,1.0,-1.0,-0.33333333333333326,0.2778547786162906,-1.0,-1.0,-0.75,-1.0,0.0,-1.0,-0.6,-1.0,0.9999999999999998,0.3333333333333335,-1.0,0.33333333333333326,0.6363636363636365,-1.0,-1.0,-1.0,0.33333333333333326,0.7074513558685158,-1.0,-1.0,-0.1428571428571428,-0.8108852182416904,-1.0,0.1428571428571428,-1.0,0.3333333333333335,1.0,0.9999999999999998,-0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333326,-1.0,1.0,0.0,0.7142857142857144,-0.19999999999999973,0.0,0.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.1666666666666501,-1.0,0.5882352941176467,-1,-0.9999999999999999,-0.5823511699194813,1.0,-1.0,-0.9999999999999999,1.0,-1,1.0,-0.9999999999999999,-0.6121718023372843,-1.0,-0.05568843870742368,0
40,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.5,0.5,1.0,-1,1.0,1.0,-0.5,-1.0,1.0,-1.0,0.3333333333333335,0.9167821679244357,-1.0,-1.0,-0.75,-1.0,-1.0,-0.19999999999999996,-0.8,-1.0,0.9354838709677418,-0.9999999999999999,-0.5,-1.0,-1.0,-1.0,-1.0,-1.0,0.33333333333333326,0.13830090391234373,-1.0,-1.0,-0.9999999999999999,0.8155019048797725,-1.0,-0.9999999999999999,0.0,-0.33333333333333326,-0.9999999999999999,0.0,-1.0,0.0,-1.0,-0.33333333333333326,-1.0,1.0,0.75,-0.30158730158742864,-0.5999999999999999,-0.5,0.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.6524604727165173,-0.11111111111111116,0.25,-1.0,-0.2941176470588236,-1,-0.9999999999999999,-1.0,1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1,1.0,-0.9999999999999999,-0.6121718023372843,-1.0,-0.05568843870742368,0
70,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0000000000000002,1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,0.5,1.0,-1,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.9167821679244357,-1.0,-1.0,0.0,0.33333333333333326,-1.0,-1.0,0.40000000000000013,-1.0,0.9999999999999998,1.0,-1.0,-1.0,-0.2727272727272727,-1.0,-1.0,-1.0,-1.0,0.7074513558685158,-1.0,-1.0,-0.9999999999999999,-0.8108852182416904,0.0,-0.9999999999999999,-1.0,0.3333333333333335,-0.9999999999999999,0.9999999999999998,0.7777777777777776,0.5,0.33333333333333326,1.0,-1.0,0.0,-0.5,-0.7142857142857145,-0.9999999999999999,0.0,0.0,-0.9999999999999999,-1.0,-0.25,-1.0,-0.9999999999999999,0.5555555555555554,-0.4166666666666501,-1.0,0.6470588235294117,-1,-0.9999999999999999,-1.0,1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1,1.0,-0.9999999999999999,-1.0,1.0,-0.05568843870742368,0
56,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,0.5,0.0,1,1.0,-1.0,-1.0,-1.0,-0.5,1.0,1.0,0.9167821679244357,1.0,-1.0,-1.0,0.33333333333333326,-1.0,0.6000000000000001,-0.8,-1.0,0.41935483870967727,1.0,0.5,0.33333333333333326,-1.0,0.33333333333333326,-1.0,-1.0,0.33333333333333326,0.7074513558685158,-1.0,-1.0,-0.9999999999999999,-0.20571791661509953,-1.0,-0.9999999999999999,-1.0,1.0,-0.9999999999999999,-0.33333333333333326,-1.0,0.0,0.33333333333333326,0.3333333333333335,0.5,1.0,-0.25,0.015873015873142604,-0.8666666666666666,0.5,1.0,-0.9999999999999999,-1.0,0.25,0.0,0.39015810913393034,1.0,-0.1666666666666501,1.0,-0.5294117647058825,0,-0.33333333333333326,-1.0,1.0,0.0,-0.33333333333333326,1.0,-1,1.0,-0.9999999999999999,-0.6121718023372843,-1.0,-1.0,0
53,1.0,1.0,-1.0,1.0,-1.0,-1.0,1,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0000000000000002,1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,0.5,-0.5,-1.0,-1,1.0,1.0,-0.5,-1.0,1.0,-1.0,-0.33333333333333326,0.9167821679244357,-1.0,-1.0,0.75,-1.0,-1.0,-1.0,0.40000000000000013,-1.0,0.29032258064516125,-0.33333333333333326,-1.0,0.33333333333333326,0.09090909090909105,-1.0,-1.0,-1.0,-1.0,0.7074513558685158,-1.0,-1.0,-0.9999999999999999,-0.5839474801317188,-1.0,-0.9999999999999999,-1.0,0.3333333333333335,0.1428571428571428,0.9999999999999998,0.33333333333333337,0.5,-1.0,-0.33333333333333326,-1.0,0.0,0.75,-0.14285714285714302,-0.5999999999999999,0.0,0.0,0.1428571428571428,-1.0,-1.0,-1.0,-0.9999999999999999,-0.11111111111111116,0.08333333333334991,-1.0,0.6176470588235294,-1,-0.9999999999999999,-1.0,1.0,-1.0,-0.9999999999999999,1.0,-1,1.0,0.1428571428571428,-0.2243436046745686,-0.75,-0.05568843870742368,0
43,-1.0,1.0,1.0,1.0,-1.0,1.0,1,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0000000000000002,1.0,1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,0.5,-1.0,-1.0,-1,1.0,-0.5,-1.0,-1.0,1.0,-1.0,-0.33333333333333326,0.2778547786162906,-1.0,1.0,0.75,0.33333333333333326,1.0,0.20000000000000018,0.40000000000000013,-1.0,0.41935483870967727,0.3333333333333335,0.0,0.33333333333333326,1.0000000000000002,-1.0,-1.0,-1.0,0.33333333333333326,0.7074513558685158,-1.0,-1.0,0.7142857142857144,0.7776789485281106,0.0,0.1428571428571428,-1.0,0.3333333333333335,0.1428571428571428,0.9999999999999998,-0.7777777777777778,-1.0,0.33333333333333326,-0.9999999999999999,-1.0,0.0,-0.5,0.6507936507937142,-0.33333333333333326,0.0,0.0,-0.9999999999999999,-1.0,-1.0,-1.0,0.04261858185044787,-0.11111111111111116,-0.1666666666666501,-1.0,0.5882352941176467,-1,-0.9999999999999999,-0.5823511699194813,1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1,1.0,-0.9999999999999999,-0.6121718023372843,-0.75,-0.05568843870742368,0
41,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-0.5,1.0,-1,1.0,0.5,-0.5,-1.0,1.0,-1.0,1.0,0.9167821679244357,-1.0,-1.0,0.75,0.33333333333333326,-1.0,0.6000000000000001,0.40000000000000013,-1.0,0.9354838709677418,-0.9999999999999999,0.5,0.33333333333333326,0.2727272727272727,-1.0,-1.0,-1.0,0.33333333333333326,0.7074513558685158,-1.0,-1.0,-0.9999999999999999,-0.8865311309450141,0.0,-0.9999999999999999,-1.0,1.0,0.1428571428571428,0.9999999999999998,0.11111111111111105,-1.0,0.33333333333333326,-0.9999999999999999,-1.0,0.0,-0.5,0.3333333333334285,0.06666666666666687,0.5,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.6524604727165173,-0.11111111111111116,0.1666666666666501,-1.0,0.6176470588235294,-1,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999999,1.0,-1,1.0,-0.9999999999999999,0.163484592988147,-0.75,-0.05568843870742368,0
57,1.0,1.0,1.0,1.0,1.0,1.0,-1,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,0.9167821679244357,-1.0,-1.0,0.75,-1.0,0.0,-0.6,0.6000000000000001,-1.0,-0.935483870967742,1.0,-0.5,0.33333333333333326,-1.0,0.33333333333333326,1.0,-1.0,0.33333333333333326,-0.9999999999999999,-1.0,-1.0,-0.1428571428571428,0.32380347230816753,0.0,0.1428571428571428,-1.0,0.3333333333333335,0.1428571428571428,-0.6666666666666666,-1.0,0.5,0.33333333333333326,1.0,0.0,1.0,-0.5,0.9682539682539999,-0.9999999999999999,0.0,0.0,1.0,1.0,0.25,0.0,-0.9999999999999999,-1.0,-0.3333333333333499,-1.0,-0.735294117647059,0,-0.33333333333333326,-1.0,1.0,0.0,-0.33333333333333326,1.0,-1,1.0,0.1428571428571428,-1.0,-0.75,-1.0,0
46,1.0,1.0,1.0,1.0,-1.0,-1.0,1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,-0.5,1.0,-1,1.0,-0.5,-1.0,-1.0,1.0,-1.0,-0.33333333333333326,0.9167821679244357,-1.0,-1.0,0.0,-1.0,-1.0,-0.6,0.40000000000000013,1.0,0.9354838709677418,1.0,-0.5,0.33333333333333326,0.4545454545454546,-1.0,-1.0,-1.0,-1.0,0.7074513558685158,-1.0,1.0,-0.9999999999999999,0.8155019048797725,-1.0,0.1428571428571428,-1.0,1.0,-0.9999999999999999,0.6666666666666667,-0.11111111111111116,0.5,0.33333333333333326,-0.33333333333333326,-1.0,0.5,0.5,0.3333333333334285,-0.9999999999999999,1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999999,-0.11111111111111116,-0.58333333333335,-1.0,0.2647058823529411,-1,-0.9999999999999999,-1.0,1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1,1.0,-0.9999999999999999,-1.0,-1.0,-0.05568843870742368,0
72,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,0.0,0.0,1.0,-1,1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,0.2778547786162906,-1.0,-1.0,0.75,0.33333333333333326,-1.0,1.0,0.40000000000000013,-1.0,0.35483870967741926,-0.33333333333333326,1.0,0.33333333333333326,-1.0,-1.0,-1.0,-1.0,0.33333333333333326,0.9920265818466016,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,-0.9999999999999999,-1.0,-0.33333333333333326,0.1428571428571428,0.9999999999999998,-1.0,0.75,-1.0,-0.9999999999999999,0.0,0.0,-0.25,0.015873015873142604,-0.33333333333333326,-0.5,0.0,-0.9999999999999999,-1.0,-0.25,-1.0,-0.9999999999999999,-0.11111111111111116,0.0,1.0,0.4705882352941173,-1,-0.9999999999999999,-0.5823511699194813,1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1,1.0,-0.9999999999999999,-0.6121718023372843,-0.75,-0.05568843870742368,0
12,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,1.0,0.5,1.0,1,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-0.3610726106918547,-1.0,-1.0,0.0,0.33333333333333326,-1.0,0.6000000000000001,-0.8,-1.0,-0.3548387096774195,-0.33333333333333326,0.5,0.33333333333333326,-1.0,0.33333333333333326,-1.0,-1.0,-1.0,0.7074513558685158,1.0,-1.0,-0.9999999999999999,0.4372723413631532,0.0,-0.9999999999999999,0.0,0.3333333333333335,1.0,0.0,-1.0,-1.0,0.33333333333333326,-0.9999999999999999,0.0,0.5,-0.5,-0.30158730158742864,0.3333333333333335,0.0,0.0,-0.9999999999999999,-1.0,-0.5,0.0,-0.6524604727165173,-0.11111111111111116,0.5833333333333499,-1.0,-0.23529411764705888,0,-0.33333333333333326,-0.16470233983896265,1.0,0.0,-0.33333333333333326,0.3333333333333335,-1,1.0,-0.9999999999999999,-0.6121718023372843,-1.0,-1.0,0
149,-0.1220604385114199,0.1220604385114199,0.1220604385114199,-0.1220604385114199,-1.0,-1.0,1,0.1220604385114199,1.0,-1.0,-0.1220604385114199,0.1220604385114199,1.0,1.0,0.1220604385114199,-0.1220604385114199,-1.0,-0.1220604385114199,0.7959890111797419,-1.0,1.0,-0.1220604385114199,-1.0,-0.56103021925571,0.43896978074428983,1.0,-1.0,0.3415453288835648,0.3415453288835648,1.0,-1,1.0,0.3415453288835648,-0.719484890372145,0.1220604385114199,0.7194848903721449,-0.1220604385114199,-0.04068681283714004,0.2778547786162906,-1.0,-0.1220604385114199,-0.8597424451860725,-0.2519597076590534,-0.1220604385114199,-0.32676373689314797,-0.687793956148858,-1.0,0.4052667486690267,0.3333333333333335,-0.43896978074429005,-0.41470695900761323,0.25053446572519644,-1.0,-1.0,-1.0,0.33333333333333326,-0.2504804526828568,-1.0,-1.0,-0.24748037586693128,1.0000000000000002,-1.0,-0.35882260656490284,-0.56103021925571,0.6259798538295267,-0.49832025057795415,0.04068681283714004,-0.11111111111111116,0.0,0.33333333333333326,-0.7073534795038066,-0.1584546711164352,-0.280515109627855,-0.14025755481392754,0.018930316098934252,-0.30078388306362136,0.21948489037214491,0.43896978074429005,-0.9999999999999999,-1.0,-0.4512877740696375,-1.0,-0.2625001183327613,-0.2900335769507889,0.19111607086035054,-1.0,-0.23094659059105394,-1,-0.9999999999999999,-0.5823511699194813,1.0,-1.0,-0.9999999999999999,0.4147069590076131,-1,1.0,-0.9999999999999999,-0.17700512480076402,-0.8902575548139275,-0.05568843870742368,1
126,1.0,1.0,1.0,1.0,1.0,1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,0.5,-0.5,1.0,-1,1.0,0.5,-1.0,1.0,0.0,-1.0,-0.33333333333333326,0.2778547786162906,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,0.29032258064516125,0.3333333333333335,-1.0,0.33333333333333326,0.8181818181818183,-1.0,-1.0,-1.0,0.33333333333333326,-0.9999999999999999,-1.0,-1.0,-0.1428571428571428,0.3616264286598294,-1.0,0.1428571428571428,-1.0,0.3333333333333335,0.1428571428571428,0.33333333333333326,-0.5555555555555556,0.5,0.33333333333333326,0.3333333333333335,0.0,-0.5,-0.25,1.0,-0.33333333333333326,0.0,0.0,0.1428571428571428,-1.0,-1.0,-1.0,-0.6524604727165173,-0.7777777777777778,0.0,-1.0,0.11764705882352922,-1,-0.9999999999999999,-0.5823511699194813,1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1,1.0,-0.9999999999999999,-0.6121718023372843,-1.0,-0.05568843870742368,1
163,-1.0,-1.0,0.962847595645181,0.962847595645181,-1.0,0.962847595645181,1,1.0,1.0,-1.0,-1.0,1.0,0.962847595645181,1.0,-0.962847595645181,-1.0,0.962847595645181,1.0,1.0000000000000002,-1.0,0.962847595645181,-1.0,-1.0,-1.0,-0.9814237978225906,1.0,-0.962847595645181,0.5,1.0,1.0,-1,1.0,-0.962847595645181,-0.962847595645181,0.962847595645181,0.9814237978225906,-1.0,1.0,-0.3729414550523271,-1.0,-1.0,-0.75,0.33333333333333326,-1.0,0.5925695191290363,0.8,-1.0,-0.935483870967742,0.3209491985483939,0.4907118989112953,0.30856506376345405,0.8114268355718512,-0.9752317304301206,-1.0,-1.0,0.30856506376345405,0.11715559618254034,-1.0,-1.0,-0.9999999999999999,0.32380347230816753,-1.0,0.12162719751153217,-0.9814237978225905,-0.32094919854839365,0.12162719751153217,0.32714126594086346,-0.5472994656989292,-0.9721356967338857,0.30856506376345405,-0.33333333333333326,-1.0,0.009288101088704703,-0.2314237978225906,0.30974450517163565,-0.1975231730430118,-0.4907118989112953,0.0,-0.9999999999999999,-1.0,-1.0,-1.0,0.04907454637390707,-0.7653936429928381,0.17905080145159036,-1.0,-0.003278153325425359,-1,-0.9999999999999999,-0.1569440107322284,1.0,-1.0,-0.9999999999999999,0.3457174681182731,-1,1.0,-0.9999999999999999,-0.6193761773471672,-0.7546440505443524,-0.07323016118845982,1
106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0000000000000002,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,0.5,1.0,1.0,-1,1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-0.75,0.33333333333333326,-1.0,0.20000000000000018,0.8,-1.0,-0.935483870967742,-0.33333333333333326,0.0,-1.0,0.4545454545454546,0.33333333333333326,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,-0.9999999999999999,0.32380347230816753,-1.0,-0.9999999999999999,0.0,0.3333333333333335,-0.9999999999999999,0.0,-0.11111111111111116,0.5,-1.0,-0.33333333333333326,-1.0,0.5,0.75,-0.9365079365080001,-0.06666666666666665,0.0,0.0,-0.9999999999999999,-1.0,-1.0,-1.0,0.39015810913393034,-0.11111111111111116,0.8333333333333499,-1.0,-0.17647058823529438,-1,-0.9999999999999999,0.2529464902415559,1.0,-1.0,-0.9999999999999999,1.0,-1,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,1
