,COUNTY,USAWT2RC,W1STATE,WWWHISP,CENSDIV,F2,STRATA,WWWRACE3,WWWBLACK,WWWAGE,WWWEDU5,W3IWER4_A
450,-0.5609500121226537,-1.0,-0.9326544998795827,0.9938969014407695,-0.8762600998208256,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.7269173264596801,-0.140772260039296,0
771,-0.9996226729923825,-0.7791902399496607,-0.8597003001183995,0.7739319577521347,-0.9353276013567247,0.7183657459860282,0.7113788846699248,-0.2730602318702703,-0.25633740644970426,-0.788694030041065,-0.023448350019812658,0
638,-0.8543769553699739,-1.0,-0.9816330454217044,0.9938969014407695,-0.8324203058386246,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.30242702216860906,-0.13588952819195393,0
479,-0.7800944107171631,-0.9821672969051026,-0.969388409036174,0.9938969014407695,-0.8280363264404045,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.6942642261295977,-0.140772260039296,0
429,0.7066456692107959,-1.0,-0.7183733631328004,0.9938969014407695,-0.8718761204226055,0.9373257167276827,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.4221550567122445,-0.13588952819195393,0
543,-0.8547400176605546,-0.9989338577055152,-0.9816330454217044,0.9938969014407695,-0.8324203058386246,0.9641861238443901,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.3459644892753856,-0.13100679634461188,0
823,-0.9972447909498638,0.3456653622229484,-0.10080544132987035,-0.3471345907563983,-0.5349186782631318,-0.36884628316138235,0.8936972528749108,0.5325949410395274,-0.7265931335507291,0.34308189556172364,0.6233751250605861,0
915,-0.9991604806556197,-0.5676286509861865,-0.7143888023308455,0.5632086414869152,-0.8587626965733206,0.5118327164753473,0.7453999822120209,-0.11927457207445913,-0.34484968156989293,-0.5736136461704221,0.09780832125955644,0
554,0.750430981454828,-1.0,-0.7122510449400352,1.0000000000000002,-0.8674921410243854,0.9641861238443901,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.378617589605468,-0.13588952819195393,0
456,0.2723505572181646,-1.0,-0.7918411814459829,0.9938969014407695,-0.8324203058386246,0.9552326548054876,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.30242702216860906,-0.14565499188663805,0
24,-0.5612767681841764,-1.0,-0.9326544998795827,1.0000000000000002,-0.8762600998208256,0.9552326548054876,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.5309987244791858,-0.14565499188663805,0
255,0.526348935708421,-1.0,-0.7489849540966265,0.9938969014407695,-0.9595557083870077,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.5963049251393505,-0.14565499188663805,0
573,0.7802020892824453,-1.0,-0.70612872674727,0.9938969014407695,-0.8324203058386246,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.5309987244791858,-0.14565499188663805,0
206,-0.05193668072851487,-1.0,-0.8469420451808698,0.9938969014407695,-0.9200998938030267,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.7051485929062918,-0.140772260039296,0
178,-0.561095237038886,-1.0,-0.9326544998795827,0.9938969014407695,-0.8762600998208256,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.7486860600130684,-0.13588952819195393,0
350,0.3072771495720279,-0.9828990615090086,-0.7857188632532177,0.9938969014407695,-0.9595557083870077,0.9373257167276827,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.25888955506183253,-0.140772260039296,0
143,-0.7819097221700666,-0.9428672481617905,-0.969388409036174,0.9938969014407695,-0.8280363264404045,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.19358335440166774,-0.13588952819195393,0
466,0.5284546969937891,-1.0,-0.7489849540966265,0.9938969014407695,-0.9595557083870077,0.9462791857665852,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.3241957557219973,-0.14565499188663805,0
200,-0.34304002531611866,-0.9660445870462476,-0.8959205907229915,0.9938969014407695,-0.9200998938030267,0.9373257167276827,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.23712082150844427,-0.140772260039296,0
697,0.6704846650689582,-1.0,-0.7244956813255656,0.9938969014407695,-0.9157159144048066,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.6942642261295977,-0.13588952819195393,0
866,-0.9996183331457177,-0.7848707935375929,-0.8604016211213998,0.7790483176248577,-0.9360661971289812,0.7210971715612049,0.7102489407472425,-0.2743050489615004,-0.25409718464398934,-0.7917179104495293,-0.027070948732693972,0
404,0.01871524101848898,-1.0,-0.8346974087953394,0.9938969014407695,-0.8718761204226055,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.6289580254694329,-0.13588952819195393,0
297,0.4199716845682766,-0.9811450792415316,-0.7673519086749221,0.9938969014407695,-0.9200998938030267,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.5527674580325741,-0.14565499188663805,0
124,-0.11020817836671692,-1.0,-0.8591866815664002,0.9938969014407695,-0.8762600998208256,0.9552326548054876,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.6507267590228212,-0.14565499188663805,0
501,-0.8541591179956256,-1.0,-0.9816330454217044,1.0000000000000002,-0.8324203058386246,0.9552326548054876,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.26977392183852666,-0.140772260039296,0
594,-0.09187353269239174,-1.0,-0.853064363373635,0.9938969014407695,-0.9639396877852278,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.4112706899355504,-0.140772260039296,0
374,0.7595801511774616,-1.0,-0.7122510449400352,0.9938969014407695,-0.8674921410243854,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.4548081570423269,-0.140772260039296,0
318,0.750430981454828,-1.0,-0.7122510449400352,1.0000000000000002,-0.8674921410243854,0.9462791857665852,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.716032959682986,-0.140772260039296,0
551,0.749922694248015,-0.9624129779878857,-0.7122510449400352,0.9938969014407695,-0.8674921410243854,0.9462791857665852,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.1065084201881148,-0.14565499188663805,0
804,-0.999076763763172,-0.5181349400355032,-0.6853007611232795,0.5152101125035295,-0.8427252094388162,0.46804745764842176,0.7536144020325858,-0.08777193633142011,-0.36529029914963157,-0.5275042292360106,0.12662264911522647,0
123,0.3086567862762344,-1.0,-0.7857188632532177,0.9938969014407695,-0.9595557083870077,0.9641861238443901,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.23712082150844427,-0.14565499188663805,0
725,-0.9958717979598293,0.9994941882207666,0.3390752175592151,-1.0,-0.30336518266992474,-1.0,1.0,1.0,-0.9997538449275204,0.9999999999999998,0.9994478465923972,0
933,-0.9983290336074674,-0.16153153985002,-0.4456829697428414,0.1599066580543842,-0.7161765527903452,0.12430438679816869,0.8115191195806413,0.1667264174342118,-0.514393351124797,-0.16958247531790283,0.3318312714254204,0
387,-0.9605363691357701,-1.0,-1.0,0.9938969014407695,-0.8718761204226055,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.2480051882851384,-0.14565499188663805,0
640,-0.6006690267121821,-1.0,-0.9387768180723479,0.9938969014407695,-0.8762600998208256,0.9462791857665852,0.6781980491723477,-0.42323271663682127,-0.16468075271960902,-0.3459644892753856,-0.13588952819195393,0
616,-0.1987590710393492,-1.0,-0.8714313179519306,0.9938969014407695,-0.8674921410243854,0.9641861238443901,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.6180736586927388,-0.13588952819195393,0
580,0.23560865341139792,-0.9761651792728789,-0.7979634996387481,0.9938969014407695,-0.9595557083870077,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.5418830912558799,-0.13588952819195393,0
599,0.16183439596540006,-1.0,-0.8102081360242785,1.0000000000000002,-0.8324203058386246,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.26977392183852666,-0.13588952819195393,0
728,-0.9991712879440526,-0.5574871815179098,-0.7142705336719093,0.5554586580633243,-0.8575923153545819,0.5087242905062979,0.7473282716861744,-0.11822756681655805,-0.3486036634508467,-0.5691474866842805,0.10400382372381389,0
789,-0.998247656072453,-0.1262994623103595,-0.42044494238933705,0.12371877395663622,-0.7033114569977169,0.08833339868280043,0.8172088353938931,0.19345461890081428,-0.5292217032673826,-0.13283220875555635,0.35212959594045423,0
688,-0.5612767681841764,-1.0,-0.9326544998795827,1.0000000000000002,-0.8762600998208256,0.9462791857665852,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.215352087955056,-0.13588952819195393,0
535,-0.5639997353635315,-1.0,-0.9326544998795827,0.9938969014407695,-0.8762600998208256,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.17181462084827948,-0.14565499188663805,0
626,0.16183439596540006,-1.0,-0.8102081360242785,0.9938969014407695,-0.8324203058386246,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.1065084201881148,-0.14565499188663805,0
718,-0.9973318918846731,0.31178617997845404,-0.12623675292929792,-0.3133097762073025,-0.5482035018196476,-0.3336626308930477,0.8884975507046584,0.5059969959132072,-0.7123316870389357,0.30676801012892074,0.604154285713647,0
799,-0.9971772943040071,0.37935278585382814,-0.07855337064743773,-0.3811068235949724,-0.5232861084167346,-0.40118347657617814,0.8992687190538508,0.5563513800629285,-0.7406952580141164,0.37656690191573894,0.6428927906355497,0
269,0.16183439596540006,-1.0,-0.8102081360242785,1.0000000000000002,-0.8324203058386246,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.26977392183852666,-0.13588952819195393,0
151,0.750430981454828,-1.0,-0.7122510449400352,0.9938969014407695,-0.8674921410243854,0.9641861238443901,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.3895019563821621,-0.13588952819195393,0
294,0.7131081779831323,-1.0,-0.7183733631328004,0.9938969014407695,-0.8718761204226055,0.9641861238443901,0.6797565424924621,-0.41275850864082003,-0.16468075271960902,-0.6616111257995153,-0.13588952819195393,0
289,0.750430981454828,-1.0,-0.7122510449400352,0.9938969014407695,-0.8674921410243854,0.9552326548054876,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.33508012249869146,-0.14565499188663805,0
481,-0.5236998211090741,-1.0,-0.9265321816868175,0.9938969014407695,-0.8762600998208256,0.9641861238443901,0.6781980491723477,-0.42323271663682127,-0.16468075271960902,-0.2806582886152208,-0.13100679634461188,0
805,-0.9983930620046207,-0.19932755008004432,-0.46780075038007585,0.19621532643605732,-0.7284436811781779,0.15732255809419626,0.8052693440111941,0.1428088760905597,-0.49887150504601185,-0.2047325393367091,0.3099881317936764,0
169,-0.12781669945988083,-0.9900672829898303,-0.8591866815664002,0.9938969014407695,-0.8762600998208256,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.5745361915859623,-0.13100679634461188,0
694,0.7066456692107959,-1.0,-0.7183733631328004,0.9938969014407695,-0.8718761204226055,0.9373257167276827,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.4221550567122445,-0.13588952819195393,0
944,-0.9990872784068677,-0.5250312092105376,-0.6886978321709809,0.5212326106018988,-0.8448474786403708,0.4734430922038174,0.7525460650397958,-0.09155024923012411,-0.3625732313012422,-0.5334088271476427,0.12266835603307685,0
682,0.7122368284857385,-1.0,-0.7183733631328004,0.9938969014407695,-0.8718761204226055,0.9641861238443901,0.6797565424924621,-0.41275850864082003,-0.16468075271960902,-0.4765768905957152,-0.13588952819195393,0
458,0.3086567862762344,-1.0,-0.7857188632532177,0.9938969014407695,-0.9595557083870077,0.9552326548054876,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.716032959682986,-0.14565499188663805,0
559,-0.5639997353635315,-1.0,-0.9326544998795827,0.9938969014407695,-0.8762600998208256,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.20446772117836187,-0.13100679634461188,0
928,-0.9968677415427173,0.5314556425657246,0.02181225326831604,-0.5321953907897745,-0.4701977541368343,-0.5455880844103815,0.9241212131877414,0.6632175174000594,-0.803989544461317,0.5277424456878939,0.730254247980805,0
827,-0.9973239897842812,0.3074825269532373,-0.12565129504181538,-0.30981234014940373,-0.5481862431116895,-0.3329966128027668,0.887581184408313,0.506045901974712,-0.7109303217308989,0.3053192746035134,0.6016350625087798,0
606,-0.7814014349632536,-0.9801295082733468,-0.969388409036174,0.9938969014407695,-0.8280363264404045,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.3241957557219973,-0.140772260039296,0
439,-0.7816192723376021,-0.9746959526065867,-0.969388409036174,0.9938969014407695,-0.8280363264404045,0.9462791857665852,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.20446772117836187,-0.14565499188663805,0
502,0.3086567862762344,-1.0,-0.7857188632532177,0.9938969014407695,-0.9595557083870077,0.9641861238443901,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.23712082150844427,-0.14565499188663805,0
763,-0.9982144412410192,-0.10673441318603671,-0.40884522518782385,0.10456687519416763,-0.6970930709367817,0.0711689170791765,0.820504320124649,0.2060164045074686,-0.537191550508132,-0.11446193338039234,0.3633356801032812,0
907,-0.9984685009150784,-0.23387198066422943,-0.4914062778797811,0.23069239474352765,-0.7408646997119701,0.19115620877091843,0.7997274610489629,0.11775155181350483,-0.4844368271527301,-0.23977265690156369,0.2901285274703398,0
600,-0.5634914481567186,-0.9982603369267079,-0.9326544998795827,0.9938969014407695,-0.8762600998208256,0.9641861238443901,0.6766395558522332,-0.4179956126388207,-0.162489497784805,-0.5636518248092681,-0.13588952819195393,0
912,-0.996382800544171,0.7636836404385177,0.1767156102111629,-0.7624321205361964,-0.38792863732885674,-0.7683873249721538,0.9616826239266869,0.8278938159104323,-0.9009290364550246,0.7598955457824768,0.8638975749841052,0
469,0.743678022850027,-1.0,-0.7122510449400352,0.9938969014407695,-0.8674921410243854,0.9552326548054876,0.6766395558522332,-0.4179956126388207,-0.162489497784805,-0.378617589605468,-0.13588952819195393,0
844,-0.9982420322521972,-0.12961710369642365,-0.41994893334935157,0.12643683941147432,-0.7033896563372635,0.08931917376596388,0.8165601211104551,0.1934848655417939,-0.5280178438019343,-0.1338721328060366,0.34992358997017914,0
637,0.5250419114623306,-0.9490292461401143,-0.7489849540966265,0.9938969014407695,-0.9595557083870077,0.9552326548054876,0.6797565424924621,-0.4179956126388207,-0.162489497784805,-0.23712082150844427,-0.14565499188663805,0
920,-0.9973246432144138,0.3091232019322161,-0.12503183257940953,-0.3121119909645531,-0.548277787847506,-0.3339228902698652,0.8880472151943586,0.5068856158542743,-0.711387958850843,0.3066753362296686,0.6023748184370065,0
695,0.7794759647012839,-0.9623579643102094,-0.70612872674727,0.9938969014407695,-0.8324203058386246,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.7595704267897625,-0.140772260039296,0
613,-0.11020817836671692,-1.0,-0.8591866815664002,0.9938969014407695,-0.8762600998208256,0.9641861238443901,0.6781980491723477,-0.42323271663682127,-0.16468075271960902,-0.1826989876249736,-0.1505377237339801,0
913,-0.9972543126373629,0.34837446062573796,-0.10214311030878587,-0.34920077495643564,-0.5352337500246921,-0.3688428676839963,0.8942906769824263,0.5317282968613914,-0.7275453210207203,0.3431246617428303,0.6252951824708317,0
740,-0.9970965526099719,0.4223096450802293,-0.05160502527829103,-0.42328996646722805,-0.5087627384344673,-0.4406863415469191,0.9063360163535261,0.5852431153680604,-0.7585142505129735,0.41805109408263097,0.6677136173763146,0
171,0.750430981454828,-1.0,-0.7122510449400352,0.9938969014407695,-0.8674921410243854,0.9641861238443901,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.17181462084827948,-0.1505377237339801,0
110,-0.5617487491619313,-0.9839172135407913,-0.9326544998795827,0.9938969014407695,-0.8762600998208256,0.9641861238443901,0.6797565424924621,-0.41275850864082003,-0.16468075271960902,-0.16093025407158534,-0.140772260039296,0
547,-0.38174246549202107,-1.0,-0.9020429089157567,0.9938969014407695,-0.9200998938030267,0.9462791857665852,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.49834562414910333,-0.140772260039296,0
936,-0.9972422805482987,0.3447099714762607,-0.10010946857388736,-0.34751091249220534,-0.5351910380672067,-0.3693240401381439,0.8936480505635198,0.5332666801784312,-0.726204675301331,0.3433383265661063,0.6226913965729907,0
462,-0.7798039608846986,-1.0,-0.969388409036174,0.9938969014407695,-0.8280363264404045,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.1065084201881148,-0.140772260039296,0
917,-0.9996281634397646,-0.7775763346243567,-0.8612876785170119,0.774235198942984,-0.9352908764316511,0.7192778833767484,0.7115035699618105,-0.2744151275558187,-0.256824508953732,-0.7893612447471734,-0.02232140312678571,0
212,-0.5639997353635315,-1.0,-0.9326544998795827,0.9938969014407695,-0.8762600998208256,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.20446772117836187,-0.13100679634461188,0
882,-0.9970962202165173,0.42281857565406566,-0.051278431888369336,-0.42364552112877507,-0.5086166080176672,-0.44066093039516674,0.9064610078221925,0.5855172929775749,-0.7586458542029056,0.4185583092946674,0.6677946038496737,0
367,-0.7808931477564407,-1.0,-0.969388409036174,0.9938969014407695,-0.8280363264404045,0.9641861238443901,0.6797565424924621,-0.41275850864082003,-0.16468075271960902,-0.5854205583626564,-0.140772260039296,0
464,-0.34304002531611866,-1.0,-0.8959205907229915,0.9938969014407695,-0.9200998938030267,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.7269173264596801,-0.13588952819195393,0
375,-0.7794408985941179,-1.0,-0.969388409036174,0.9938969014407695,-0.8280363264404045,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.1826989876249736,-0.140772260039296,0
612,-0.5236998211090741,-1.0,-0.9265321816868175,0.9938969014407695,-0.8762600998208256,0.9462791857665852,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.6180736586927388,-0.140772260039296,0
904,-0.9964079103767084,0.7445767705940387,0.16773588011406848,-0.7462781305386623,-0.39381720145340693,-0.7545540950822456,0.958650011283952,0.8180283765035541,-0.8933510579251501,0.7440127674074033,0.8530263143827096,0
30,-0.41674167030400044,-1.0,-0.9081652271085219,1.0000000000000002,-0.8324203058386246,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.7813391603431508,-0.13588952819195393,0
298,0.743678022850027,-1.0,-0.7122510449400352,1.0000000000000002,-0.8674921410243854,0.9641861238443901,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.5636518248092681,-0.140772260039296,0
654,-0.7822001720025311,-1.0,-0.969388409036174,0.9938969014407695,-0.8280363264404045,0.9641861238443901,0.6797565424924621,-0.4179956126388207,-0.162489497784805,-0.7269173264596801,-0.140772260039296,0
467,-0.37695004325635595,-1.0,-0.9020429089157567,0.9938969014407695,-0.9200998938030267,0.9373257167276827,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.19358335440166774,-0.14565499188663805,0
659,0.9264435799283504,-1.0,-0.6816394539762092,0.9938969014407695,-0.8280363264404045,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.7051485929062918,-0.140772260039296,0
354,0.7595075387193455,-1.0,-0.7122510449400352,1.0000000000000002,-0.8674921410243854,0.9462791857665852,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.5636518248092681,-0.13588952819195393,0
170,0.4171397987017471,-1.0,-0.7673519086749221,0.9938969014407695,-0.9200998938030267,0.9552326548054876,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.5418830912558799,-0.140772260039296,0
846,-0.9996274871922063,-0.7772782534674616,-0.860990640614429,0.7737637025439761,-0.9353935172456944,0.7193900647314934,0.7116254342656883,-0.2741023824823602,-0.2567377762373489,-0.7888793985998516,-0.02249863088529805,0
893,-0.9991634420043048,-0.5651710880935668,-0.7139102626741309,0.5606315686349013,-0.8584673084350808,0.5105579920053236,0.7459771046354094,-0.11860007597620587,-0.34590194267910346,-0.5721996633572342,0.09941296355023835,0
28,0.27068047068149337,-1.0,-0.7918411814459829,0.9938969014407695,-0.8324203058386246,0.9641861238443901,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.639842392246127,-0.13588952819195393,0
939,-0.99817174363982,-0.09130989467830619,-0.3956389319499326,0.08815138768756503,-0.6904494383390656,0.0536947882957326,0.8229918429749492,0.21949042401135788,-0.5441102065883696,-0.09673306768069823,0.3722522014146258,0
217,0.34794012611706604,-1.0,-0.7795965450604525,0.9938969014407695,-0.8762600998208256,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.30242702216860906,-0.140772260039296,0
736,-0.9996988113486917,-0.8074214623725464,-0.8829337858059298,0.8047307511571825,-0.9464379614989562,0.7500479362251131,0.7067451398746328,-0.2972628088481214,-0.24418164405374676,-0.820679479699115,-0.03956997598233261,0
208,-0.23361305093509632,-1.0,-0.8775536361446958,0.9938969014407695,-0.8718761204226055,0.9641861238443901,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.5745361915859623,-0.14565499188663805,0
883,-0.998089985375803,-0.0544245724723279,-0.37030837291658925,0.0514054001098142,-0.6771855526724369,0.01764859136832342,0.8288935758047337,0.2463643048082269,-0.5594179291838405,-0.059158285754843165,0.3932852900513407,0
473,0.27111614543019025,-1.0,-0.7918411814459829,0.9938969014407695,-0.8324203058386246,0.9641861238443901,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.6724954925762094,-0.140772260039296,0
875,-0.9964754471867742,0.7143441208028232,0.14672852634448397,-0.7163497033754038,-0.40502606333001145,-0.7247435352185585,0.9538507526717046,0.7958785655300769,-0.8805943270785024,0.7131272805356395,0.8356101993634403,0
487,-0.1987590710393492,-1.0,-0.8714313179519306,0.9938969014407695,-0.8674921410243854,0.9641861238443901,0.6797565424924621,-0.4179956126388207,-0.162489497784805,-0.5201143577024916,-0.140772260039296,0
764,-0.9972442929136712,0.3482575530825931,-0.09963256375250573,-0.35077357817248256,-0.534666888430751,-0.37141608834665085,0.8943149333176698,0.5341227759903602,-0.7276745173260806,0.34524478479104626,0.6251110071606719,0
577,0.750430981454828,-1.0,-0.7122510449400352,0.9938969014407695,-0.8674921410243854,0.9641861238443901,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.1826989876249736,-0.140772260039296,0
417,-0.1994851956205107,-1.0,-0.8714313179519306,0.9938969014407695,-0.8674921410243854,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.3459644892753856,-0.13100679634461188,0
344,0.3086567862762344,-1.0,-0.7857188632532177,0.9938969014407695,-0.9595557083870077,0.9373257167276827,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.40038632315885625,-0.14565499188663805,0
277,-0.7800217982590469,-1.0,-0.969388409036174,0.9938969014407695,-0.8280363264404045,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.20446772117836187,-0.140772260039296,0
894,-0.9978708880917647,0.06264098959919817,-0.29941135651909745,-0.05984241981301808,-0.6373870390153193,-0.08769176710105642,0.8475721191975338,0.322634826050349,-0.6076817769280007,0.05175675991796558,0.4610051434606086,0
679,-0.09238181989920469,-1.0,-0.853064363373635,0.9938969014407695,-0.9639396877852278,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.6289580254694329,-0.13588952819195393,0
859,-0.9976332442224456,0.15953711795593084,-0.22550348724389369,-0.16190076281281907,-0.600814565862025,-0.19003319980638356,0.8634473912192542,0.4001279189182251,-0.6488567464411501,0.15656255281829345,0.516369120848619,0
442,-0.05019398173372758,-1.0,-0.8469420451808698,0.9938969014407695,-0.9200998938030267,0.9552326548054876,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.7378016932363742,-0.14565499188663805,0
235,0.7802020892824453,-1.0,-0.70612872674727,0.9938969014407695,-0.8324203058386246,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.5309987244791858,-0.14565499188663805,0
134,-0.5618213616200474,-1.0,-0.9326544998795827,0.9938969014407695,-0.8762600998208256,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.4548081570423269,-0.14565499188663805,0
776,-0.9980835169991782,-0.04858250312753665,-0.3672888787664037,0.04549293025466594,-0.6757025747781629,0.013172744872992581,0.8299974055233578,0.24972164200103697,-0.5616938772453208,-0.054016877333424085,0.3965315661543446,0
81,-0.5236998211090741,-1.0,-0.9265321816868175,0.9938969014407695,-0.8762600998208256,0.9641861238443901,0.6781980491723477,-0.42323271663682127,-0.16468075271960902,-0.2806582886152208,-0.13100679634461188,0
712,-0.9988598300835281,-0.4109870502922641,-0.614798207136813,0.4085643414248561,-0.8055116722814938,0.366329759423336,0.7711568749945007,-0.012611870368170963,-0.4098545986528811,-0.4211552000061991,0.1882188969754085,0
786,-0.999085705008601,-0.5228294347298192,-0.6880416326231671,0.51940571338532,-0.8444023477976187,0.4721986971729818,0.7529120622236829,-0.09071233336752899,-0.36333520195415436,-0.5318461591941224,0.12386845710598371,0
733,-0.99740532341566,0.27307853663510984,-0.15075208964652242,-0.27605737002046515,-0.5619609664656124,-0.2979049051856648,0.8822454802956514,0.47998336634525773,-0.6959103818994639,0.26942375037539934,0.5814874607495928,0
905,-0.9973297213554151,0.3086444197062077,-0.12721475813498728,-0.3092750037436609,-0.5483965250824889,-0.3314125143911142,0.8877070795443709,0.50464768406924,-0.7110729592667856,0.30454832076779836,0.6021603942692719,0
91,0.41764808590856006,-1.0,-0.7673519086749221,0.9938969014407695,-0.9200998938030267,0.9462791857665852,0.6797565424924621,-0.4179956126388207,-0.162489497784805,-0.5092299909257975,-0.140772260039296,0
549,-0.7798039608846986,-1.0,-0.969388409036174,0.9938969014407695,-0.8280363264404045,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.4112706899355504,-0.13588952819195393,0
482,-0.5634914481567186,-1.0,-0.9326544998795827,0.9938969014407695,-0.8762600998208256,0.9552326548054876,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.4874612573724093,-0.13588952819195393,0
871,-0.9963971884718441,0.7571644146291883,0.17098116837851052,-0.7544242249504383,-0.38998034985514474,-0.7621079014883423,0.9602685033627129,0.8220412307266316,-0.8984175993721542,0.7520856937422657,0.8608812572527876,0
923,-0.9970959631655792,0.4172423599219395,-0.05251259243592521,-0.41936387192135105,-0.5098144158653315,-0.4381526038028474,0.9054739890042703,0.5839570138094694,-0.7565101697286369,0.4151310358449014,0.6645634149231695,0
716,-0.997400527809095,0.27007145158435253,-0.15120666728821552,-0.2720320963979648,-0.5617474401252938,-0.2963052321971318,0.8814034525326111,0.47907540773281143,-0.6948541419185303,0.2676393626091518,0.579681544348718,0
843,-0.9980918110468519,-0.04914842258457153,-0.36968218427452826,0.047432649491272016,-0.6763261292209197,0.015598348603021783,0.8298229025939297,0.24742289728658262,-0.5613307634057216,-0.05631761483582809,0.3963642288782043,0
478,-0.5248616204389323,-1.0,-0.9265321816868175,0.9938969014407695,-0.8762600998208256,0.9552326548054876,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.6180736586927388,-0.140772260039296,0
