,WWWSEX,WWWWHITE,W2TOTCL,W12EDUC3,AGE65PLM,WWWBLACK,W2FIPCOM,AGE4049M,W1FIPCOM,AGE5059M,AGE3039,AGE1829,WWWHOMLN,W1TRUAM2,W2CIVLIB,EDUCAT4,WWWAGEC1,CENSDIV,WWWHISP,WWWBRNUS,WWWEDU3,WWWEDU5,W1STATE,W12RACE4,W2SECURE,WWWRACE4,AGE6064M,RAC3,WWWRACE3,WWWAGE,COMPLET2,IMPHISP,RACES,W12OTHET,W2MISSCL,USAWT1RV,RACWT1RV,USAWT2RC,RHWT2CC,USAWT2CC,USAWT2NC,RHWT2RC,MULT2,W3IWER4_A
962,1,1,1.0000000000000002,0.0,-1.0,-1,-0.1428571428571429,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09090909090909105,0.3333333333333335,0.0,0.29032258064516125,-1,1.0,0.0,0.0,0.8181818181818181,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1.0,-1,-0.17333333333333334,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.8920833285050258,-0.8861099612913146,-0.8860621083338736,-1.0,-1.0,1
568,1,1,1.0000000000000002,1.0,-1.0,-1,0.9999999999999999,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.8181818181818183,1.0,0.33333333333333326,0.29032258064516125,-1,1.0,1.0,1.0,-0.5636363636363637,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1.0,-1,0.040000000000000036,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.9005038716538399,-0.8949965955052677,-0.8944647082726964,-1.0,-1.0,1
610,-1,1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-0.1428571428571429,-1.0,-1.0,1.0,-1.0,0.6000000000000001,-1.0,-0.9999999999999999,-0.6666666666666666,0.29032258064516125,-1,1.0,-1.0,-1.0,-0.5636363636363637,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1,-0.8133333333333332,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-0.6181190694652294,-0.6932055943913851,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
1077,-1,1,1.0000000000000002,1.0,-1.0,-1,0.4285714285714285,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.09090909090909083,1.0,-0.33333333333333326,-0.3548387096774195,-1,1.0,1.0,0.5,0.38181818181818183,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1.0,-1,-0.43999999999999995,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.9104903236734924,-0.9055358142498996,-0.904836375599387,-1.0,-1.0,1
701,-1,-1,1.0000000000000002,0.0,1.0,1,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2727272727272727,0.3333333333333335,0.9999999999999998,0.29032258064516125,-1,1.0,0.0,0.0,-0.1636363636363637,-0.33333333333333326,-0.09090909090909083,-0.33333333333333326,-1.0,0.0,0,0.3600000000000001,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.8792872857220845,-0.9438794530990855,-0.9527290980202524,-1.0,-1.0,1
600,1,1,-1.0,1.0,1.0,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,0.20000000000000018,-1.0,1.0,0.9999999999999998,-1.0,-1,1.0,1.0,1.0,-0.12727272727272732,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1,0.6800000000000002,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-0.9022134469219517,-0.9214405197291768,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
910,1,1,1.0000000000000002,-1.0,-1.0,-1,0.9999999999999999,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4545454545454546,-0.33333333333333326,0.0,-1.0,-1,1.0,0.0,-0.5,-0.12727272727272732,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1.0,-1,-0.3599999999999999,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.9208953293946054,-0.9165167543393833,-0.9170913001385472,-1.0,-1.0,1
563,1,1,1.0000000000000002,0.0,1.0,-1,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2727272727272727,0.3333333333333335,0.9999999999999998,-1.0,-1,-1.0,0.0,0.0,-0.12727272727272732,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1.0,-1,0.3866666666666667,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.8759455852872198,-0.8690789671520363,-0.8687896541256737,-1.0,-1.0,1
620,1,1,0.4545454545454546,0.0,-1.0,-1,0.4285714285714285,-1.0,0.4285714285714285,-1.0,1.0,-1.0,-1.0,0.20000000000000018,-0.4545454545454545,0.3333333333333335,-0.33333333333333326,-0.935483870967742,-1,1.0,0.0,0.0,0.49090909090909074,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1.0,-1,-0.4933333333333333,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,0.1428571428571428,-0.692067765145948,-0.7526142852237186,-0.6019021802428193,-0.8421215596766387,-0.83338272548047,-1.0,-0.7918237266193828,-1.0,1
772,1,1,1.0000000000000002,0.0,-1.0,-1,0.4285714285714285,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.2727272727272727,0.3333333333333335,-0.33333333333333326,0.35483870967741926,-1,1.0,0.0,0.0,0.6727272727272726,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1.0,-1,-0.6,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.924992486403349,-0.9208406958014654,-0.9208074355896317,-1.0,-1.0,1
887,1,-1,1.0000000000000002,0.0,1.0,1,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09090909090909105,0.3333333333333335,0.9999999999999998,-0.935483870967742,-1,1.0,0.0,0.0,0.49090909090909074,-0.33333333333333326,0.09090909090909105,-0.33333333333333326,-1.0,0.0,0,0.3866666666666667,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.929109365276737,-0.9251854507660804,-0.9250201234448593,-1.0,0.5,1
580,-1,1,1.0000000000000002,1.0,-1.0,-1,0.4285714285714285,-1.0,0.4285714285714285,1.0,-1.0,-1.0,-1.0,0.6000000000000001,0.8181818181818183,1.0,0.33333333333333326,0.41935483870967727,-1,1.0,1.0,0.5,0.709090909090909,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1.0,-1,0.040000000000000036,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-0.9992277132241082,-0.999379562467193,-0.9990573283581411,-0.9996321330271952,-0.9996117709785705,-1.0,-0.9995070511325397,-1.0,1
574,-1,-1,1.0000000000000002,-1.0,-1.0,-1,-0.1428571428571429,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.2727272727272727,-0.9999999999999999,0.33333333333333326,0.41935483870967727,1,-1.0,-1.0,-1.0,0.709090909090909,0.3333333333333335,0.4545454545454546,0.3333333333333335,-1.0,1.0,1,-0.06666666666666665,-1.0,-0.9999999999999999,1.0000000000000004,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.9631012599158566,-0.9832193050918445,-0.9853174700683996,-1.0,-1.0,1
710,-1,-1,1.0000000000000002,0.0,-1.0,1,0.9999999999999999,-1.0,0.9999999999999999,-1.0,1.0,-1.0,1.0,-0.19999999999999996,0.8181818181818183,0.3333333333333335,-0.33333333333333326,0.29032258064516125,-1,1.0,0.0,0.0,-0.6363636363636365,-0.33333333333333326,-0.6363636363636362,-0.33333333333333326,-1.0,0.0,0,-0.46666666666666656,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.7142857142857143,-0.9708959436753888,-0.9499363189291343,-0.9657610558178096,-0.9633251476063435,-0.9829494947060358,-1.0,-0.9657610558178626,-1.0,1
707,1,1,0.2727272727272727,1.0,-1.0,-1,0.7142857142857141,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.09090909090909083,1.0,0.6666666666666667,-0.935483870967742,-1,1.0,1.0,1.0,0.2727272727272727,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,1.0,-1.0,-1,0.20000000000000018,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-0.956419199550459,-0.9540069297783419,-0.9541513501370135,-1.0,-1.0,1
850,1,1,1.0000000000000002,1.0,-1.0,-1,0.9999999999999999,1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.19999999999999996,0.09090909090909105,1.0,0.0,-0.29032258064516125,-1,1.0,1.0,1.0,0.018181818181818077,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1.0,-1,-0.19999999999999996,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-0.937697188698285,-0.9499473463252701,-0.9217009837296619,-0.9691146649030649,-0.9674051102485788,-1.0,-0.9590552959408991,-1.0,1
990,-1,1,1.0000000000000002,0.0,-1.0,-1,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6363636363636365,0.3333333333333335,0.6666666666666667,-0.3548387096774195,-1,1.0,0.0,0.0,0.38181818181818183,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,1.0,-1.0,-1,0.20000000000000018,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.8338340348084476,-0.8246364723302236,-0.8223420660008237,-1.0,-1.0,1
932,1,1,0.6363636363636365,0.0,-1.0,-1,0.9999999999999999,-1.0,0.7142857142857141,1.0,-1.0,-1.0,-1.0,0.20000000000000018,0.09090909090909105,0.3333333333333335,0.33333333333333326,0.9999999999999998,-1,1.0,0.0,0.0,0.8909090909090909,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1.0,-1,0.06666666666666687,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.1428571428571429,-0.8871877467918231,-0.9093692158970247,-0.877990401479542,-0.9516793787310458,-0.9490047519951427,-1.0,-0.9361978331050744,-1.0,1
922,1,1,1.0000000000000002,0.0,1.0,-1,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2727272727272727,0.3333333333333335,0.9999999999999998,-0.3548387096774195,-1,1.0,0.0,0.0,0.9636363636363636,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1.0,-1,0.30666666666666687,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.9693446076869989,-0.9676477807479626,-0.967483902896134,-1.0,-1.0,1
681,1,-1,1.0000000000000002,-1.0,1.0,-1,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2727272727272727,-0.9999999999999999,0.9999999999999998,0.41935483870967727,1,-1.0,-1.0,-1.0,0.709090909090909,0.3333333333333335,0.4545454545454546,0.3333333333333335,-1.0,-1.0,-1,0.3600000000000001,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.9926981658697882,-0.9966792944548044,-0.9961232655537366,-1.0,-1.0,1
716,1,-1,1.0000000000000002,0.0,-1.0,-1,-0.1428571428571429,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.2727272727272727,0.3333333333333335,-0.33333333333333326,0.29032258064516125,1,-1.0,0.0,0.0,-0.6000000000000001,0.3333333333333335,-0.09090909090909083,0.3333333333333335,-1.0,-1.0,-1,-0.4933333333333333,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.99604061986505,-0.9981993653463291,-0.9987048376677812,-1.0,-1.0,1
726,1,1,1.0000000000000002,0.0,-1.0,-1,0.7142857142857141,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.2727272727272727,0.3333333333333335,-0.6666666666666666,-0.29032258064516125,-1,1.0,0.0,0.0,-0.3090909090909091,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1.0,-1,-0.7066666666666666,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.8304945234976686,-0.8211121135153451,-0.8202059697255579,-1.0,-1.0,1
793,-1,-1,1.0000000000000002,0.0,-1.0,1,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.09090909090909083,0.3333333333333335,0.6666666666666667,0.29032258064516125,-1,1.0,0.0,0.0,-0.5636363636363637,-0.33333333333333326,0.2727272727272727,-0.33333333333333326,1.0,0.0,0,0.2266666666666668,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.9396542002088493,-0.9719446347659287,-0.9763686832503155,-1.0,-1.0,1
1050,-1,-1,1.0000000000000002,-1.0,1.0,-1,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.8181818181818181,-0.33333333333333326,0.9999999999999998,0.9999999999999998,1,-1.0,0.0,-0.5,-0.8181818181818182,0.3333333333333335,1.0000000000000002,0.3333333333333335,-1.0,-1.0,-1,0.4666666666666668,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.9555645312727775,-0.9797917749464158,-0.9802155494027607,-1.0,-1.0,1
852,-1,-1,1.0000000000000002,1.0,-1.0,1,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.4545454545454546,1.0,-0.6666666666666666,-0.935483870967742,-1,-1.0,1.0,0.5,0.2727272727272727,-0.33333333333333326,-0.2727272727272727,-0.33333333333333326,-1.0,0.0,0,-0.7599999999999999,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.9926410494942837,-0.99657875038704,-0.9975623564514722,-1.0,-1.0,1
733,1,1,1.0000000000000002,0.0,-1.0,-1,0.4285714285714285,1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,0.4545454545454546,0.3333333333333335,0.0,-0.935483870967742,-1,1.0,0.0,0.0,0.2727272727272727,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1.0,-1,-0.19999999999999996,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-0.692067765145948,-0.7526142852237186,-0.6019021802428193,-0.8421215596766387,-0.83338272548047,-1.0,-0.7918237266193828,-1.0,1
851,-1,1,1.0000000000000002,1.0,1.0,-1,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,1.0,0.9999999999999998,0.29032258064516125,-1,1.0,1.0,0.5,-0.6363636363636365,-0.9999999999999999,-0.8181818181818181,-0.9999999999999999,-1.0,-1.0,-1,0.2533333333333334,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.9982493768536207,-0.9981524769514466,-0.9981182964908777,-1.0,-1.0,1
604,-1,1,0.8181818181818183,1.0,1.0,-1,0.9999999999999999,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,-0.19999999999999996,0.09090909090909105,1.0,0.9999999999999998,-0.935483870967742,-1,1.0,1.0,1.0,0.19999999999999996,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1.0,-1,0.3600000000000001,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.4285714285714286,-0.7334469299257573,-0.7858573598265635,-0.6615401872973559,-0.8655186767003543,-0.8580749118367327,-1.0,-0.8230100769190303,-1.0,1
1078,-1,1,1.0000000000000002,0.0,1.0,-1,0.4285714285714285,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.0,0.2727272727272727,0.3333333333333335,0.9999999999999998,-0.29032258064516125,-1,1.0,0.0,0.0,-0.054545454545454564,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1.0,-1,0.2533333333333334,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-0.7023483104193928,-0.7608734401704121,-0.6586445448078593,-0.8660776074854457,-0.8586647803703451,-1.0,-0.8214958660076084,-1.0,1
682,-1,1,1.0000000000000002,-1.0,-1.0,-1,0.4285714285714285,-1.0,0.7142857142857141,1.0,-1.0,-1.0,-1.0,0.20000000000000018,0.8181818181818183,-0.33333333333333326,0.33333333333333326,0.29032258064516125,-1,1.0,0.0,-0.5,0.5999999999999999,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1.0,-1,-0.11999999999999988,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-0.6181190694652294,-0.6932055943913851,-0.33794564788088655,-0.7368609329809127,-0.7222957480672627,-1.0,-0.6537936131283979,-1.0,1
1017,1,1,1.0000000000000002,1.0,-1.0,-1,0.9999999999999999,-1.0,0.4285714285714285,-1.0,-1.0,1.0,-1.0,-0.19999999999999996,0.4545454545454546,1.0,-0.6666666666666666,-0.935483870967742,-1,1.0,1.0,0.5,0.49090909090909074,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1.0,-1,-0.7066666666666666,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-0.8387582744610732,-0.8704620854548769,-0.7658865244039247,-0.9066565285296545,-0.901489812169932,-1.0,-0.8775756397572342,-1.0,1
661,-1,1,1.0000000000000002,-1.0,1.0,-1,-0.1428571428571429,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,0.2727272727272727,-0.33333333333333326,0.9999999999999998,-0.3548387096774195,-1,1.0,0.0,-0.5,-0.09090909090909094,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1.0,-1,0.6800000000000002,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-0.5958336625616671,-0.6753020081735062,-0.32981102763228676,-0.7351660287109958,-0.7205070280276817,-1.0,-0.6495397969941458,-1.0,1
652,-1,1,1.0000000000000002,1.0,1.0,-1,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.09090909090909083,1.0,0.9999999999999998,-0.3548387096774195,-1,1.0,1.0,1.0,0.9636363636363636,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1.0,-1,0.3333333333333335,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.8209963041034829,-0.8110881518837453,-0.809689396926299,-1.0,-1.0,1
855,1,1,1.0000000000000002,0.0,-1.0,-1,0.4285714285714285,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.4545454545454546,0.3333333333333335,0.33333333333333326,0.41935483870967727,-1,1.0,0.0,0.0,0.709090909090909,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1.0,-1,-0.013333333333333197,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.8431940530204238,-0.8345145831143707,-0.8344450514265095,-1.0,-1.0,1
814,-1,1,1.0000000000000002,0.0,-1.0,-1,0.9999999999999999,-1.0,0.9999999999999999,1.0,-1.0,-1.0,-1.0,-0.6,0.4545454545454546,0.3333333333333335,0.33333333333333326,0.41935483870967727,-1,1.0,0.0,0.0,0.709090909090909,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1.0,-1,-0.039999999999999813,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-0.9987597251190652,-0.9990035915268773,-0.9987872480830403,-0.9995214230999747,-0.9994949330727813,-1.0,-0.9993658187459248,-1.0,1
911,-1,1,0.8181818181818183,-1.0,1.0,-1,0.4285714285714285,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,-0.09090909090909083,-0.33333333333333326,0.9999999999999998,0.9354838709677418,-1,1.0,0.0,-0.5,-0.7454545454545455,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1.0,-1,0.2533333333333334,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.4285714285714286,-0.8913952772130778,-0.912749449607145,-0.8965735976941055,-0.9585556418011385,-0.9562616276601741,-1.0,-0.9459154963109708,-1.0,1
596,1,1,1.0000000000000002,-1.0,1.0,-1,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2727272727272727,-0.9999999999999999,0.9999999999999998,-0.29032258064516125,-1,1.0,-1.0,-1.0,0.018181818181818077,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1.0,-1,0.52,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.7270920763183475,-0.7119861689445096,-0.7079071742122937,-1.0,-1.0,1
757,1,1,1.0000000000000002,-1.0,1.0,-1,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2727272727272727,-0.33333333333333326,0.9999999999999998,-1.0,-1,1.0,0.0,-0.5,0.16363636363636358,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1.0,-1,0.52,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.9208953293946054,-0.9165167543393833,-0.9170913001385472,-1.0,-1.0,1
606,-1,-1,1.0000000000000002,1.0,1.0,1,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4545454545454546,1.0,0.9999999999999998,-0.935483870967742,-1,1.0,1.0,0.5,0.2727272727272727,-0.33333333333333326,-0.2727272727272727,-0.33333333333333326,-1.0,0.0,0,0.6266666666666669,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.9987733903964588,-0.9994297369403674,-0.9995936870367452,-1.0,-1.0,1
743,1,1,0.8181818181818183,1.0,-1.0,-1,-0.1428571428571429,-1.0,0.9999999999999999,-1.0,1.0,-1.0,-1.0,0.20000000000000018,0.4545454545454546,1.0,-0.33333333333333326,-0.29032258064516125,-1,1.0,1.0,0.5,0.018181818181818077,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1.0,-1,-0.6799999999999999,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.4285714285714286,-0.6094516760081294,-0.6862424087194565,-0.5091786560556641,-0.8063937147292095,-0.7956772849061362,-1.0,-0.7433360515757494,-1.0,1
838,-1,1,1.0000000000000002,0.0,-1.0,-1,0.9999999999999999,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,0.3333333333333335,0.33333333333333326,-0.3548387096774195,-1,1.0,0.0,0.0,-0.09090909090909094,-0.9999999999999999,-0.8181818181818181,-0.9999999999999999,-1.0,-1.0,-1,-0.013333333333333197,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.9985638626058793,-0.9984843700130884,-0.9984645399430917,-1.0,-1.0,1
593,-1,1,0.8181818181818183,0.0,-1.0,-1,0.9999999999999999,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.4545454545454545,0.3333333333333335,0.33333333333333326,0.9999999999999998,-1,1.0,0.0,0.0,-0.8181818181818182,-0.9999999999999999,0.4545454545454546,-0.9999999999999999,-1.0,-1.0,-1,-0.09333333333333327,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.4285714285714286,-1.0,-1.0,-1.0,-0.7801416405028225,-0.7679721147186699,-0.7638057311436901,-1.0,-1.0,1
564,-1,1,1.0000000000000002,-1.0,-1.0,-1,-0.1428571428571429,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6363636363636365,-0.9999999999999999,0.0,-0.935483870967742,-1,1.0,-1.0,-1.0,0.2727272727272727,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1.0,-1,-0.22666666666666657,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.7332914433518742,-0.7185286812517526,-0.7184695610420321,-1.0,-1.0,1
641,1,1,1.0000000000000002,-1.0,1.0,-1,0.4285714285714285,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,0.2727272727272727,-0.33333333333333326,0.9999999999999998,0.9999999999999998,-1,1.0,0.0,-0.5,0.45454545454545436,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1.0,-1,0.28,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-0.5771587686681887,-0.6602990255322063,-0.45732274222062597,-0.7853274851318511,-0.7734450044710464,-1.0,-0.7162191713537723,-1.0,1
862,-1,-1,0.8181818181818183,0.0,-1.0,-1,-0.1428571428571429,-1.0,0.4285714285714285,-1.0,-1.0,1.0,1.0,0.20000000000000018,0.6363636363636365,0.3333333333333335,-1.0,-0.935483870967742,1,1.0,0.0,0.0,0.2727272727272727,0.3333333333333335,-0.6363636363636362,0.3333333333333335,-1.0,-1.0,-1,-0.9466666666666667,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.4285714285714286,-0.9945695643203558,-0.9956373121743425,-0.9920038931474995,-0.9922562792628832,-0.996478334630167,-1.0,-0.9955878064863751,-1.0,1
1065,-1,1,1.0000000000000002,0.0,-1.0,-1,0.9999999999999999,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.8181818181818183,0.3333333333333335,0.33333333333333326,0.41935483870967727,-1,1.0,0.0,0.0,0.709090909090909,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1.0,-1,-0.013333333333333197,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.9970302243628304,-0.9968658423432004,-0.9968433039844216,-1.0,-1.0,1
745,1,1,1.0000000000000002,-1.0,1.0,-1,0.9999999999999999,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,-1.0,0.8181818181818183,-0.33333333333333326,0.9999999999999998,0.9999999999999998,-1,1.0,0.0,-0.5,0.45454545454545436,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1.0,-1,0.6533333333333333,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-0.5953087883292665,-0.6748803362196611,-0.48061659856316885,-0.7945420793502574,-0.7831696418017725,-1.0,-0.7284001679968639,-1.0,1
