,WWWWHITE,WWWMALE,WWWSEX,W12WHITE,AGE65PLM,AGE4049M,W12EDUC3,W1FIPCOM,W12BLACK,W2TOTCL,WWWBLACK,AGE5059M,AGE3039,W2FIPCOM,WWWHOMLN,AGE1829,W1TRUAM2,EDUCAT4,W2CIVLIB,CENSDIV,W12HISP,WWWBRNUS,WWWAGEC1,WWWEDU3,WWWHISP,WWWEDU5,W1STATE,AGE6064M,W12RACE4,W2SECURE,WWWRACE4,RAC3,WWWRACE3,NEWRACE,WWWAGE,COMPLET2,IMPHISP,RACES,W12OTHET,W2MISSCL,USAWT2RC,USAWT1RV,RACWT1RV,RHWT2CC,USAWT2CC,USAWT2NC,RHWT2RC,MULT2
1012,1,1,-1,1.0,-1.0,-1.0,1.0,-0.1428571428571429,-1.0,0.8181818181818183,-1,-1.0,-1.0,-0.1428571428571429,-1.0,-1.0,0.6000000000000001,1.0,0.2727272727272727,0.29032258064516125,-1.0,1.0,0.6666666666666667,1.0,-1,1.0,-0.5636363636363637,1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,0.1200000000000001,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.6363636363636362,-0.7536533617486282,-0.7313401285259205,-0.8745262119434642,-0.9464622075221727,-0.9031425825518856,-1.0,-0.7536533617487117,-1.0
891,1,-1,1,1.0,-1.0,-1.0,1.0,0.9999999999999999,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-0.19999999999999996,1.0,-0.2727272727272727,0.29032258064516125,-1.0,1.0,0.6666666666666667,1.0,-1,0.5,-0.6000000000000001,1.0,-0.9999999999999999,0.4545454545454546,-0.9999999999999999,-1.0,-1,-1.0,0.14666666666666672,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-0.9371448422999564,-0.9434282624856294,-0.9735789711953613,-0.9861572704098943,-0.9749565498224649,-1.0,-0.9371448422998173,-1.0
2091,1,-1,1,1.0,-1.0,-1.0,-1.0,0.9999999999999999,-1.0,1.0000000000000002,-1,1.0,-1.0,0.9999999999999999,-1.0,-1.0,-0.6,-0.33333333333333326,0.8181818181818183,-0.3548387096774195,-1.0,1.0,0.33333333333333326,0.0,-1,-0.5,0.38181818181818183,-1.0,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1,-1.0,-0.039999999999999813,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-0.6882460030094484,-0.6011095074844119,-0.8137038447868925,-0.9319575984337829,-0.8769016990118295,-1.0,-0.6882460030093103,-1.0
1772,1,1,-1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,1.0,-0.1428571428571429,-1.0,-1.0,-1.0,1.0,-0.09090909090909083,-0.3548387096774195,-1.0,1.0,-0.33333333333333326,1.0,-1,0.5,0.9636363636363636,-1.0,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.5733333333333333,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.8795446855384906,-0.7820793473789859,-0.7817335879344383,-1.0,-1.0
400,-1,1,-1,-1.0,-1.0,1.0,1.0,0.9999999999999999,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-0.19999999999999996,1.0,-1.0,-0.935483870967742,-1.0,-1.0,0.0,1.0,-1,0.5,0.2727272727272727,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.22666666666666657,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9799104941855097,-0.9799104941853549,-1.0,-1.0,-1.0,-1.0,-1.0
2701,-1,1,-1,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0000000000000002,1,-1.0,1.0,0.4285714285714285,-1.0,-1.0,-1.0,1.0,0.6363636363636365,-0.935483870967742,-1.0,1.0,-0.33333333333333326,1.0,-1,0.5,0.2727272727272727,-1.0,-0.33333333333333326,-0.4545454545454545,-0.33333333333333326,0.0,0,0.0,-0.5733333333333333,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9975237665662253,-0.9980265065526399,-0.9986020042303354,-1.0,-1.0
1135,1,1,-1,1.0,-1.0,-1.0,1.0,0.4285714285714285,-1.0,1.0000000000000002,-1,1.0,-1.0,0.4285714285714285,-1.0,-1.0,-0.19999999999999996,1.0,0.6363636363636365,0.35483870967741926,-1.0,1.0,0.33333333333333326,1.0,-1,0.5,0.6727272727272726,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,-0.09333333333333327,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-0.736597292692307,-0.7127391792578068,-0.8658389020250733,-0.9427554620512149,-0.8964365572034182,-1.0,-0.7365972926923704,-1.0
197,1,-1,1,1.0,1.0,-1.0,1.0,0.9999999999999999,-1.0,0.6363636363636365,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-0.6,1.0,0.2727272727272727,0.41935483870967727,-1.0,1.0,0.9999999999999998,1.0,-1,0.5,0.709090909090909,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,0.5733333333333337,1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.4545454545454545,-0.996125652030367,-0.996512957656936,-0.998371426259121,-0.9991467438274731,-0.9984563392424592,-1.0,-0.9961256520304381,-1.0
1372,1,1,-1,1.0,-1.0,-1.0,1.0,0.9999999999999999,-1.0,0.8181818181818183,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-0.19999999999999996,1.0,0.8181818181818183,-0.29032258064516125,-1.0,1.0,0.6666666666666667,1.0,-1,1.0,0.09090909090909083,1.0,-0.9999999999999999,-0.8181818181818181,-0.9999999999999999,-1.0,-1,-1.0,0.17333333333333356,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.6363636363636362,-0.6385822671891926,-0.5434907109298944,-0.786793801886684,-0.9205889720101057,-0.8563342504046348,-1.0,-0.6385822671890882,-1.0
152,1,-1,1,1.0,-1.0,-1.0,1.0,0.1428571428571428,-1.0,1.0000000000000002,-1,1.0,-1.0,-0.1428571428571429,-1.0,-1.0,-0.19999999999999996,1.0,0.2727272727272727,0.41935483870967727,-1.0,1.0,0.33333333333333326,1.0,-1,1.0,0.709090909090909,-1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,-0.06666666666666665,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-0.9923521059258732,-0.9931166403531727,-0.9967852243631087,-0.9983156874713397,-0.9969528410838631,-1.0,-0.9923521059257394,-1.0
1778,1,1,-1,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.6363636363636365,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-0.33333333333333326,-0.4545454545454545,0.9999999999999998,-1.0,1.0,0.9999999999999998,0.0,-1,-0.5,-0.8181818181818182,-1.0,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,0.5466666666666669,1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.4545454545454545,-1.0,-1.0,-1.0,-0.896114681573735,-0.812056807203598,-0.8146600611758501,-1.0,-1.0
2982,-1,-1,1,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0000000000000002,1,-1.0,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-0.33333333333333326,0.4545454545454546,-0.3548387096774195,-1.0,1.0,0.0,0.0,-1,-0.5,-0.4181818181818182,-1.0,-0.33333333333333326,-0.2727272727272727,-0.33333333333333326,0.0,0,0.0,-0.17333333333333334,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9807505437475662,-0.9846586855419232,-0.9851145704884041,-1.0,-1.0
2186,1,1,-1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-0.9999999999999999,0.6363636363636365,0.41935483870967727,-1.0,1.0,0.33333333333333326,-1.0,-1,-1.0,0.709090909090909,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,-0.09333333333333327,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9983503870995873,-0.9970156176052231,-0.997032852068789,-1.0,-1.0
295,-1,1,-1,-1.0,-1.0,1.0,-1.0,-0.1428571428571429,1.0,-1.0,1,-1.0,-1.0,-1.0,1.0,-1.0,-0.6,-0.33333333333333326,-1.0,-0.935483870967742,-1.0,-1.0,0.0,0.0,-1,-0.5,0.2727272727272727,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.22666666666666657,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9881687676050547,-0.988168767605006,-1.0,-1.0,-1.0,-1.0,-1.0
973,1,-1,1,1.0,-1.0,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-0.33333333333333326,-1.0,0.29032258064516125,-1.0,1.0,-0.33333333333333326,0.0,-1,-0.5,-0.5636363636363637,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.6,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.5289608359640177,-0.7800078295642647,-1.0,-1.0,-1.0,-1.0,-1.0
666,1,1,-1,1.0,-1.0,1.0,0.0,0.4285714285714285,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,0.3333333333333335,-1.0,0.29032258064516125,-1.0,1.0,0.0,0.0,-1,0.0,-0.5636363636363637,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.2799999999999998,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.4821562512074018,-0.7581484111270745,-1.0,-1.0,-1.0,-1.0,-1.0
581,1,-1,1,1.0,-1.0,-1.0,1.0,-0.1428571428571429,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,0.20000000000000018,1.0,-1.0,-1.0,-1.0,1.0,-0.6666666666666666,1.0,-1,0.5,-0.7090909090909091,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.7866666666666666,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.5281337637626787,-0.7796215572060403,-1.0,-1.0,-1.0,-1.0,-1.0
301,-1,1,-1,-1.0,-1.0,-1.0,0.0,0.4285714285714285,1.0,1.0000000000000002,1,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,1.0,0.3333333333333335,0.4545454545454546,0.41935483870967727,-1.0,1.0,0.6666666666666667,0.0,-1,0.0,0.4181818181818182,1.0,-0.33333333333333326,-0.2727272727272727,-0.33333333333333326,0.0,0,0.0,0.20000000000000018,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8181818181818181,-0.987448031600022,-0.9857969046638065,-0.9857969046636045,-0.9925123883429275,-0.9940325688443078,-1.0,-0.9759967302105118,-1.0
557,1,-1,1,1.0,-1.0,1.0,0.0,0.4285714285714285,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-0.19999999999999996,0.3333333333333335,-0.2727272727272727,-0.935483870967742,-1.0,1.0,0.0,0.0,-1,0.0,0.2727272727272727,-1.0,-0.9999999999999999,0.4545454545454546,-0.9999999999999999,-1.0,-1,-1.0,-0.33333333333333326,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-0.759486029814539,-0.7523469568788543,-0.8843371536149827,-0.9468801549582163,-0.9038987084100564,-1.0,-0.7594860298145121,-1.0
2114,1,1,-1,1.0,1.0,-1.0,1.0,-1.0,-1.0,0.6363636363636365,-1,-1.0,-1.0,0.4285714285714285,1.0,-1.0,-1.0,1.0,-0.2727272727272727,0.9999999999999998,-1.0,1.0,0.9999999999999998,1.0,-1,1.0,-0.8181818181818182,-1.0,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1,-1.0,0.30666666666666687,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.4545454545454545,-1.0,-1.0,-1.0,-0.9916368030657949,-0.9848697972187263,-0.9849381948973763,-1.0,-1.0
2935,1,-1,1,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-0.8181818181818181,-1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.3333333333333335,-0.8181818181818181,0.29032258064516125,-1.0,1.0,-0.33333333333333326,0.0,-1,0.0,-0.6363636363636365,-1.0,-0.9999999999999999,-0.8181818181818181,-0.9999999999999999,-1.0,-1,-1.0,-0.43999999999999995,1.0,0.1428571428571428,-0.9999999999999999,-1.0,1.0000000000000002,-1.0,-1.0,-1.0,-0.998744852711535,-0.9977292615319076,-0.9977414262022855,-1.0,-1.0
2408,-1,1,-1,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,0.8181818181818183,0.9354838709677418,-1.0,1.0,0.0,1.0,1,0.5,0.23636363636363633,-1.0,-0.9999999999999999,-0.6363636363636362,0.3333333333333335,-1.0,-1,-1.0,-0.3866666666666665,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9996571932568106,-0.9993798142528185,-0.9993826178679961,-1.0,-1.0
633,1,-1,1,1.0,-1.0,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1,1.0,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,-0.33333333333333326,-1.0,-0.935483870967742,-1.0,1.0,0.33333333333333326,0.0,-1,-0.5,0.2727272727272727,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.06666666666666665,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.39123677519873035,-0.7156857575110671,-1.0,-1.0,-1.0,-1.0,-1.0
1216,1,-1,1,1.0,-1.0,-1.0,0.0,0.4285714285714285,-1.0,1.0000000000000002,-1,-1.0,1.0,0.9999999999999999,-1.0,-1.0,-0.19999999999999996,0.3333333333333335,0.8181818181818183,0.9999999999999998,-1.0,1.0,-0.33333333333333326,0.0,-1,0.0,0.45454545454545436,-1.0,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1,-1.0,-0.6533333333333332,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-0.9262869287783819,-0.9092712790476319,-0.9576264358313692,-0.9837420238706238,-0.9705870281916518,-1.0,-0.926286928778533,-1.0
169,-1,-1,1,-1.0,-1.0,1.0,-1.0,0.4285714285714285,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.4285714285714285,1.0,-1.0,1.0,-0.9999999999999999,-0.09090909090909083,0.41935483870967727,1.0,1.0,0.0,-1.0,1,-1.0,0.709090909090909,-1.0,0.3333333333333335,0.2727272727272727,0.3333333333333335,-1.0,-1,-1.0,-0.19999999999999996,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.8181818181818181,-0.8803017923019737,-0.9604960477212101,-0.9815502385658736,-0.9473345370704178,-0.9589418349203718,-1.0,-0.8736945240729639,-1.0
2923,-1,1,-1,-1.0,-1.0,1.0,1.0,-1.0,1.0,0.4545454545454546,1,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,1.0,-0.2727272727272727,-0.935483870967742,-1.0,-1.0,0.0,1.0,-1,0.5,0.2727272727272727,-1.0,-0.33333333333333326,-0.09090909090909083,-0.33333333333333326,0.0,0,0.0,-0.3599999999999999,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.2727272727272727,-1.0,-1.0,-1.0,-0.9950480089652161,-0.9960533923315555,-0.9972042770994431,-1.0,-1.0
1479,-1,-1,1,-1.0,-1.0,-1.0,0.0,-0.1428571428571429,1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,-1.0,-0.19999999999999996,0.3333333333333335,-1.0,-0.3548387096774195,-1.0,1.0,-0.33333333333333326,0.0,-1,0.0,-0.09090909090909094,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.6266666666666666,1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.416875436469232,-0.41687543646929104,-1.0,-1.0,-1.0,-1.0,-1.0
215,1,1,-1,1.0,-1.0,1.0,0.0,0.4285714285714285,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,0.3333333333333335,-1.0,0.41935483870967727,-1.0,1.0,0.0,0.0,-1,0.0,0.709090909090909,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.30666666666666664,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9920201183558245,-0.9962731092937062,-1.0,-1.0,-1.0,-1.0,-1.0
543,-1,1,-1,-1.0,-1.0,1.0,1.0,0.4285714285714285,1.0,1.0000000000000002,1,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,0.20000000000000018,1.0,0.09090909090909105,-0.3548387096774195,-1.0,1.0,0.0,1.0,-1,1.0,0.38181818181818183,-1.0,-0.33333333333333326,0.09090909090909105,-0.33333333333333326,0.0,0,0.0,-0.2533333333333332,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8181818181818181,-0.9944911519931343,-0.9927277996497442,-0.9927277996496651,-0.9970898921224177,-0.9976807199397436,-1.0,-0.9894653682414118,-1.0
1221,1,-1,1,1.0,-1.0,-1.0,1.0,0.4285714285714285,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,1.0,-1.0,0.35483870967741926,-1.0,1.0,0.6666666666666667,1.0,-1,0.5,-0.2727272727272728,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,0.2266666666666668,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.879022917266465,-0.9434993668562777,-1.0,-1.0,-1.0,-1.0,-1.0
1498,1,1,-1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-0.33333333333333326,-0.09090909090909083,-0.29032258064516125,-1.0,1.0,0.6666666666666667,0.0,-1,-0.5,0.6363636363636362,1.0,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,0.17333333333333356,1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,0.10549700556420993,1.0,1.0,-1.0,-1.0
315,-1,1,-1,-1.0,-1.0,-1.0,1.0,0.4285714285714285,1.0,0.6363636363636365,1,-1.0,1.0,0.9999999999999999,-1.0,-1.0,-0.19999999999999996,1.0,0.2727272727272727,-0.935483870967742,-1.0,1.0,-0.33333333333333326,1.0,-1,0.5,0.2727272727272727,-1.0,-0.33333333333333326,-0.4545454545454545,-0.33333333333333326,0.0,0,0.0,-0.6266666666666666,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.4545454545454545,-0.9775062338236666,-0.9598209883707215,-0.9598209883707097,-0.9841371869206237,-0.9873577518009136,-1.0,-0.9569849189464481,-1.0
2853,-1,-1,1,-1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0000000000000002,1,1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,0.3333333333333335,0.09090909090909105,-0.3548387096774195,-1.0,1.0,0.33333333333333326,0.0,-1,0.0,0.38181818181818183,-1.0,-0.33333333333333326,0.09090909090909105,-0.33333333333333326,0.0,0,0.0,0.01333333333333342,1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9923074822730055,-0.9938692640520287,-0.9936073187214315,-1.0,-1.0
1871,1,-1,1,1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.4545454545454546,-1,-1.0,-1.0,0.9999999999999999,-1.0,1.0,-1.0,0.3333333333333335,-0.4545454545454545,0.29032258064516125,-1.0,1.0,-1.0,0.0,-1,0.0,0.3090909090909091,-1.0,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1,-1.0,-0.8933333333333333,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.2727272727272727,-1.0,-1.0,-1.0,-0.8547612490853442,-0.737242615432401,-0.738650244278305,-1.0,-1.0
2801,-1,-1,1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,1,-1.0,-1.0,-0.1428571428571429,-1.0,1.0,-1.0,-0.33333333333333326,0.4545454545454546,0.29032258064516125,-1.0,1.0,-1.0,0.0,-1,-0.5,-0.5636363636363637,-1.0,-0.33333333333333326,-0.2727272727272727,-0.33333333333333326,0.0,0,0.0,-0.9733333333333333,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9889276867800522,-0.9911756552154398,-0.991113716817501,-1.0,-1.0
2031,-1,1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,1,-1.0,1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-0.33333333333333326,0.8181818181818183,0.41935483870967727,-1.0,1.0,-0.33333333333333326,0.0,-1,-0.5,-0.23636363636363644,-1.0,-0.33333333333333326,-0.6363636363636362,-0.33333333333333326,0.0,0,0.0,-0.5199999999999999,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9411313090749673,-0.9530831890846643,-0.9579144294659597,-1.0,-1.0
1244,1,1,-1,1.0,-1.0,1.0,1.0,0.9999999999999999,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6,1.0,-1.0,0.29032258064516125,-1.0,1.0,0.0,1.0,-1,0.5,-0.1636363636363637,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.3866666666666665,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.5789364795150505,-0.8033482461010073,-1.0,-1.0,-1.0,-1.0,-1.0
1990,-1,1,-1,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0000000000000002,1,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,1.0,0.2727272727272727,-0.935483870967742,-1.0,-1.0,0.0,1.0,-1,0.5,0.2727272727272727,-1.0,-0.33333333333333326,-0.09090909090909083,-0.33333333333333326,0.0,0,0.0,-0.41333333333333333,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9975237665662253,-0.9980265065526399,-0.9986020042303354,-1.0,-1.0
1021,1,1,-1,1.0,-1.0,1.0,1.0,0.4285714285714285,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,0.20000000000000018,1.0,-0.8181818181818181,0.41935483870967727,-1.0,1.0,0.0,1.0,-1,0.5,0.709090909090909,-1.0,-0.9999999999999999,1.0000000000000002,-0.9999999999999999,-1.0,-1,-1.0,-0.17333333333333334,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-0.8564646106072401,-0.8434636675379222,-0.9268919228810295,-0.968805874741904,-0.9435654278552792,-1.0,-0.8564646106073555,-1.0
1631,-1,1,-1,-1.0,-1.0,1.0,0.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,0.3333333333333335,0.8181818181818183,-0.935483870967742,-1.0,-1.0,0.0,0.0,-1,0.0,0.19999999999999996,-1.0,1.0,-0.6363636363636362,1.0,1.0,1,1.0,-0.41333333333333333,-1.0,0.1428571428571428,0.6000000000000001,1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.8863061404754382,-0.7943117729811302,-0.8703287735258707,-1.0,-1.0
2785,-1,-1,1,-1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0000000000000002,1,-1.0,-1.0,-0.1428571428571429,1.0,1.0,-1.0,0.3333333333333335,0.6363636363636365,0.35483870967741926,-1.0,1.0,-1.0,0.0,-1,0.0,-0.0181818181818183,-1.0,-0.33333333333333326,-0.4545454545454545,-0.33333333333333326,0.0,0,0.0,-0.8666666666666666,1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9678344266864557,-0.9743648771966567,-0.9736525585775746,-1.0,-1.0
141,1,1,-1,1.0,-1.0,-1.0,0.0,-0.1428571428571429,-1.0,-1.0,-1,-1.0,1.0,-1.0,1.0,-1.0,0.20000000000000018,0.3333333333333335,-1.0,0.9354838709677418,-1.0,1.0,-0.33333333333333326,0.0,-1,0.0,0.23636363636363633,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.6533333333333332,1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9888631698438676,-0.9947987012018393,-1.0,-1.0,-1.0,-1.0,-1.0
1332,1,-1,1,1.0,-1.0,-1.0,1.0,0.9999999999999999,-1.0,-1.0,-1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-0.3548387096774195,-1.0,1.0,-0.33333333333333326,1.0,-1,0.5,0.38181818181818183,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.43999999999999995,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.3658318203982843,-0.7038207331711289,-1.0,-1.0,-1.0,-1.0,-1.0
1306,1,1,-1,1.0,-1.0,-1.0,0.0,0.4285714285714285,-1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.3333333333333335,-1.0,0.9354838709677418,-1.0,1.0,-1.0,0.0,-1,0.0,0.1272727272727272,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-1.0,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,0.3373682243385612,-0.3754011113998227,-1.0,-1.0,-1.0,-1.0,-1.0
761,1,1,-1,1.0,-1.0,-1.0,0.0,-0.1428571428571429,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.4285714285714285,-1.0,1.0,1.0,0.3333333333333335,-0.6363636363636362,0.35483870967741926,-1.0,1.0,-0.6666666666666666,0.0,-1,0.0,-1.0,-1.0,-0.9999999999999999,0.8181818181818183,-0.9999999999999999,-1.0,-1,-1.0,-0.7866666666666666,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-0.5932867256337717,-0.44630279364658165,-0.7414035615505028,-0.910617690158625,-0.8382947952071043,-1.0,-0.5932867256338918,-1.0
2026,-1,1,-1,-1.0,-1.0,1.0,1.0,-1.0,1.0,0.6363636363636365,1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,0.09090909090909105,-0.935483870967742,-1.0,1.0,0.0,1.0,-1,0.5,0.2727272727272727,-1.0,-0.33333333333333326,-0.2727272727272727,-0.33333333333333326,0.0,0,0.0,-0.30666666666666664,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.4545454545454545,-1.0,-1.0,-1.0,-0.9975237665662253,-0.9980265065526399,-0.9986020042303354,-1.0,-1.0
