,CL1R,CL7R,CL5R,CT2BIN,CL2R,DEMOC,MOD,FEMALE,COLGRD,CON,CL9R,WWWWHITE,SOMCOL,W12WHITE,REPUB,INDEP,CL8R,BABS,COMHS,IWER3,PTYID3,AGE65PLM,AGE4049M,CD4A_A,W12EDUC3,WWWBLACK,LIB,CD8,W2TOTCL,AGE5059M,FIPCOM,VPROUD,IDEO3,AGE3039,STRATA,DOG6R,W1TRUAM2,CT1A,DOG4R,CD7_A,SEC8,COMPLET2,ADVDEG,WWWHOMLN,SEC5,PROUD,CENSDIV,EDUCAT4,AGE1829,F2,INCA,GT2,W2CIVLIB,CL7,CL2,P17_A,CL5,INCOME,AGE6064M,CL6B,WWWAGEC1,WWWEDU3,FIP2,CL4A,CL9,CL10R,WWWEDU5,MEANFR,B1,W1STATE,CD5A,FIP1,CL1,CL8,SEC4,W2SECURE,WWWHISP,W12HISP,RAC3,WWWRACE3,W12RACE4,WWWRACE4,WWWAGE,NEWRACE,CD6,POLINT,LOPROU,B2,CLPROP,MNDOG,LTHS,IWER1,V1_B,DOG2R,USAWT2RC,P1,WWWBRNUS,DOG3R,DOG5R,CL10
1113,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1.0,-0.9999999999999999,-1.0,1.0,0.9999999999999999,1.0,0.0,-1.0,1.0,-0.25,0.20000000000000018,0.3333333333333335,-1.0,-0.75,-0.4285714285714285,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,0.29032258064516125,0.3333333333333335,-1.0,0.3333333333333335,-1.0,0.0,-1.0,0.1428571428571428,-0.9999999999999999,-0.1428571428571428,0.1428571428571428,0.75,-1.0,0.5,0.33333333333333326,0.0,-0.9999999999999999,0.5,-0.9999999999999999,-1.0,0.0,-0.06666666666666665,-1.0,-0.6000000000000001,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.33333333333333326,-0.33333333333333326,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,0.08823529411764697,-1.0,-0.7777777777777778,0.3333333333333335,-1.0,-0.9999999999999999,-0.4366197183099234,0.25,-1.0,1.0,-1.0,-0.25,-1.0,-1.0,1.0,-0.25,0.5,-0.9999999999999999
659,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,-1,-1.0,0.20000000000000018,-1.0,-1.0,0.9999999999999999,1.0,0.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,0.75,-0.1428571428571428,1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.9354838709677418,0.3333333333333335,-1.0,-0.33333333333333326,1.0,-1.0,-1.0,0.1428571428571428,-0.9999999999999999,-0.1428571428571428,-0.9999999999999999,1.0,-1.0,-1.0,0.9999999999999998,0.0,-0.9999999999999999,0.5,0.1428571428571428,1.0,0.0,-0.46666666666666656,0.75,-0.8909090909090909,0.1428571428571428,-0.9999999999999999,0.1428571428571428,0.33333333333333326,-0.33333333333333326,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,0.4705882352941173,-1.0,-0.7777777777777778,-0.9999999999999999,-1.0,-0.9999999999999999,0.12676056338040653,-0.4166666666666501,-1.0,1.0,-0.75,-0.25,-1.0,-1.0,1.0,-1.0,-1.0,0.1428571428571428
22,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1,-1.0,-0.9999999999999999,-1.0,-1.0,0.4285714285714285,1.0,-1.0,-1.0,-1.0,-0.25,0.20000000000000018,-0.33333333333333326,-0.5,0.0,-0.9999999999999999,-1.0,-1.0,-1.0,1.0,-1.0,0.41935483870967727,-0.9999999999999999,-1.0,1.0,0.0,-1.0,-1.0,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,-0.75,-1.0,0.5,0.9999999999999998,-1.0,0.1428571428571428,0.0,0.1428571428571428,-1.0,-1.0,-0.33333333333333326,-1.0,0.709090909090909,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.33333333333333326,0.3333333333333335,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,0.6764705882352939,-1.0,0.5555555555555554,0.3333333333333335,-1.0,-0.9999999999999999,-0.4366197183099234,0.08333333333334991,1.0,1.0,-0.75,-0.75,-1.0,-1.0,1.0,-0.25,-0.5,-0.9999999999999999
1082,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,-1.0,0.4285714285714285,1.0,-1.0,-1.0,1.0,-0.25,0.20000000000000018,1.0,-0.5,-1.0,-0.9999999999999999,1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.9354838709677418,0.3333333333333335,1.0,0.3333333333333335,-1.0,-1.0,0.6363636363636365,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,0.0,-1.0,0.5,-1.0,0.0,-0.9999999999999999,0.5,0.1428571428571428,1.0,0.0,-0.06666666666666665,-1.0,0.7454545454545454,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.33333333333333326,-0.33333333333333326,-0.4545454545454545,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.911764705882353,-1.0,1.0,0.3333333333333335,-1.0,-0.9999999999999999,0.12676056338040653,0.1666666666666501,-1.0,-1.0,-1.0,-0.25,-0.377059048615193,-1.0,1.0,-0.25,-0.5,0.1428571428571428
1656,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,-1.0,0.9999999999999999,1.0,0.0,1.0,1.0,-0.25,-1.0,-0.33333333333333326,1.0,-0.75,-0.9999999999999999,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,0.9354838709677418,0.3333333333333335,-1.0,0.3333333333333335,-1.0,0.0,0.4545454545454546,-0.9999999999999999,0.1428571428571428,-0.1428571428571428,-0.9999999999999999,0.0,-1.0,0.0,-0.33333333333333326,0.0,-0.9999999999999999,0.75,0.1428571428571428,1.0,0.0,-0.33333333333333326,-1.0,0.7454545454545454,0.1428571428571428,-0.9999999999999999,0.1428571428571428,-1.0,-0.9999999999999999,-0.2727272727272727,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.6764705882352943,-1.0,0.33333333333333326,0.3333333333333335,-1.0,-0.9999999999999999,0.49295774647888013,0.4166666666666501,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.5,0.1428571428571428
2435,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,-1.0,0.9999999999999999,1.0,0.0,-1.0,-1.0,0.0,-1.0,-0.33333333333333326,-1.0,0.75,-0.7142857142857142,-1.0,-1.0,1.0,0.3333333333333335,-1.0,0.9354838709677418,0.3333333333333335,-1.0,0.3333333333333335,-1.0,-1.0,0.2727272727272727,0.1428571428571428,-0.9999999999999999,-0.1428571428571428,0.1428571428571428,0.25,-1.0,0.5,0.9999999999999998,0.0,-0.9999999999999999,0.5,0.1428571428571428,1.0,0.0,-0.19999999999999973,-1.0,-0.8909090909090909,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,0.33333333333333326,-0.33333333333333326,-0.09090909090909083,1,1.0,-1.0,-1,0.3333333333333335,0.3333333333333335,0.4117647058823528,-1.0,0.5555555555555554,0.3333333333333335,-1.0,-0.9999999999999999,0.23943661971832042,0.0,-1.0,1.0,-0.75,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.1428571428571428
839,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-0.9999999999999999,0.8181818181818183,-1.0,0.9999999999999999,1.0,0.0,1.0,1.0,-0.75,0.20000000000000018,0.3333333333333335,-1.0,0.0,-0.4285714285714285,-1.0,-1.0,-1.0,1.0,-1.0,-0.29032258064516125,1.0,-1.0,0.3333333333333335,-1.0,-1.0,0.2727272727272727,-0.9999999999999999,-0.9999999999999999,-0.1428571428571428,0.1428571428571428,0.0,-1.0,0.5,-0.33333333333333326,1.0,-0.9999999999999999,0.5,0.1428571428571428,1.0,0.5,-0.06666666666666665,-1.0,-0.34545454545454546,0.1428571428571428,-0.9999999999999999,0.1428571428571428,0.33333333333333326,0.3333333333333335,-0.2727272727272727,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.5588235294117649,-1.0,-0.7777777777777778,0.3333333333333335,-1.0,-0.9999999999999999,0.6901408450704831,-0.5,-1.0,1.0,-1.0,-0.75,-0.8106280745902108,-1.0,1.0,-1.0,-1.0,0.1428571428571428
3018,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,1.0,-0.9999999999999999,1.0000000000000002,-1.0,0.9999999999999999,1.0,1.0,-1.0,0.0,-0.75,-1.0,-0.33333333333333326,-1.0,-0.75,-0.4285714285714285,-1.0,-1.0,1.0,0.3333333333333335,-1.0,-0.935483870967742,0.3333333333333335,1.0,1.0,-1.0,-1.0,0.4545454545454546,0.7142857142857144,0.1428571428571428,0.7142857142857144,-0.9999999999999999,0.25,-1.0,-1.0,-0.6666666666666666,0.0,-0.9999999999999999,-1.0,0.7142857142857144,1.0,0.0,-0.7333333333333333,-1.0,0.2727272727272727,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.33333333333333326,0.3333333333333335,-0.2727272727272727,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.8529411764705884,-1.0,-0.33333333333333337,0.3333333333333335,-1.0,-0.9999999999999999,0.49295774647888013,-0.25,-1.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,-0.75,-1.0,0.1428571428571428
1627,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,-1.0,0.9999999999999999,1.0,0.0,1.0,1.0,-0.25,-1.0,1.0,-0.5,0.0,-0.4285714285714285,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,-0.3548387096774195,-0.33333333333333326,-1.0,0.3333333333333335,0.0,0.0,0.2727272727272727,0.1428571428571428,-0.9999999999999999,-0.1428571428571428,0.1428571428571428,-0.5,-1.0,0.5,-0.33333333333333326,0.0,-0.9999999999999999,0.0,0.1428571428571428,1.0,-0.5,-0.19999999999999973,-1.0,0.38181818181818183,0.1428571428571428,-0.9999999999999999,0.1428571428571428,0.33333333333333326,-0.33333333333333326,-0.09090909090909083,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.5588235294117649,-1.0,-0.11111111111111116,0.3333333333333335,-1.0,-0.9999999999999999,0.23943661971832042,0.08333333333334991,-1.0,1.0,-1.0,-0.75,-1.0,-1.0,1.0,-0.75,0.5,0.1428571428571428
1206,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,0.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,-1.0,0.9999999999999999,1.0,-1.0,-1.0,1.0,-0.75,-0.19999999999999996,0.3333333333333335,-1.0,0.0,-0.4285714285714285,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,-0.3548387096774195,0.3333333333333335,-1.0,0.3333333333333335,-1.0,0.0,0.4545454545454546,0.1428571428571428,0.1428571428571428,-0.9999999999999999,0.1428571428571428,0.75,-1.0,0.5,0.0,0.0,-0.9999999999999999,-1.0,0.1428571428571428,1.0,0.0,-0.46666666666666656,-1.0,-0.4181818181818182,0.1428571428571428,-0.9999999999999999,0.1428571428571428,0.33333333333333326,-0.33333333333333326,-0.2727272727272727,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.17647058823529438,-1.0,-0.11111111111111116,0.3333333333333335,-1.0,-0.9999999999999999,0.6901408450704831,-0.75,-1.0,1.0,-1.0,-1.0,-0.7221606775278945,-1.0,1.0,-0.75,-1.0,0.1428571428571428
1628,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-0.19999999999999973,1.0000000000000002,-1.0,-0.1428571428571429,1.0,-1.0,1.0,1.0,0.0,-1.0,0.3333333333333335,-1.0,-0.75,-0.4285714285714285,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,0.29032258064516125,-0.9999999999999999,-1.0,1.0,-1.0,-1.0,-0.4545454545454545,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,0.5,-1.0,-1.0,-0.33333333333333326,-1.0,0.1428571428571428,0.0,-0.9999999999999999,1.0,-1.0,-0.5999999999999999,-1.0,0.3090909090909091,0.1428571428571428,0.1428571428571428,-0.9999999999999999,-1.0,-0.9999999999999999,0.6363636363636365,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.6176470588235295,-1.0,-0.7777777777777778,-0.33333333333333326,-1.0,-0.9999999999999999,-0.7746478873239186,0.6666666666666501,1.0,-1.0,-0.75,0.0,-1.0,-1.0,1.0,0.0,1.0,0.1428571428571428
2823,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,-1.0,0.9999999999999999,1.0,-1.0,-1.0,0.0,-0.25,-1.0,0.3333333333333335,-0.5,-0.75,-0.1428571428571428,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,-0.29032258064516125,1.0,-1.0,1.0,-1.0,0.0,0.09090909090909105,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,0.25,-1.0,-1.0,0.9999999999999998,1.0,-0.9999999999999999,0.5,-0.9999999999999999,1.0,0.5,-0.7333333333333333,-1.0,0.018181818181818077,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.33333333333333326,-0.33333333333333326,0.09090909090909105,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,0.5,-1.0,-0.7777777777777778,1.0,-1.0,-0.9999999999999999,-0.014084507042239292,0.0,-1.0,1.0,-1.0,-0.75,-1.0,-1.0,1.0,-0.75,0.5,0.1428571428571428
1771,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1.0,0.20000000000000018,1.0000000000000002,-1.0,0.9999999999999999,1.0,-1.0,-1.0,1.0,-0.25,-1.0,-0.33333333333333326,0.5,-0.75,-0.7142857142857142,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,-0.3548387096774195,-0.33333333333333326,-1.0,-0.33333333333333326,-1.0,0.0,0.4545454545454546,-0.9999999999999999,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.0,-1.0,0.5,0.0,0.0,-0.9999999999999999,0.5,0.1428571428571428,1.0,-0.5,0.4666666666666668,-1.0,-0.4181818181818182,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.33333333333333326,-0.33333333333333326,-0.2727272727272727,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.17647058823529438,-1.0,-0.11111111111111116,-0.33333333333333326,-1.0,-0.9999999999999999,0.49295774647888013,0.3333333333333499,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,-0.5,0.1428571428571428
1389,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-0.9999999999999999,1.0000000000000002,-1.0,0.4285714285714285,1.0,1.0,1.0,1.0,0.0,-0.19999999999999996,-0.33333333333333326,-1.0,0.75,-0.7142857142857142,-1.0,-1.0,-1.0,-0.33333333333333326,-1.0,0.9354838709677418,1.0,-1.0,0.3333333333333335,-1.0,-1.0,0.4545454545454546,1.0,-0.9999999999999999,0.7142857142857144,-0.9999999999999999,0.0,-1.0,1.0,-0.33333333333333326,1.0,-0.9999999999999999,0.0,0.1428571428571428,1.0,0.5,0.4666666666666668,-1.0,-0.4545454545454546,0.1428571428571428,0.1428571428571428,-0.9999999999999999,0.33333333333333326,-0.9999999999999999,-0.2727272727272727,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.7058823529411766,-1.0,-0.11111111111111116,0.3333333333333335,-1.0,-0.9999999999999999,0.12676056338040653,-0.25,-1.0,1.0,1.0,-1.0,-0.10444262590629638,-1.0,1.0,-0.75,-0.5,0.1428571428571428
301,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,1,-1.0,-0.9999999999999999,1.0000000000000002,-1.0,0.4285714285714285,-1.0,0.0,-1.0,0.0,-0.75,1.0,-0.33333333333333326,1.0,0.75,-0.9999999999999999,-1.0,-1.0,-1.0,1.0,1.0,0.41935483870967727,0.3333333333333335,-1.0,-0.33333333333333326,-1.0,-1.0,0.4545454545454546,-0.9999999999999999,-0.9999999999999999,-0.1428571428571428,0.1428571428571428,0.5,1.0,-1.0,0.6666666666666667,0.0,-0.9999999999999999,0.0,-0.9999999999999999,1.0,0.0,0.6000000000000001,0.75,0.4181818181818182,0.1428571428571428,0.1428571428571428,-0.9999999999999999,0.33333333333333326,-0.9999999999999999,-0.2727272727272727,-1,-1.0,0.0,0,-0.33333333333333326,-0.33333333333333326,0.2647058823529411,0.0,-0.11111111111111116,0.3333333333333335,-1.0,-0.9999999999999999,0.12676056338040653,0.1666666666666501,-1.0,1.0,-0.75,0.0,-0.9832491428589838,-0.5,1.0,-0.75,-1.0,0.1428571428571428
1097,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1.0,0.20000000000000018,0.6363636363636365,-1.0,0.9999999999999999,1.0,-1.0,-1.0,1.0,-0.75,-0.19999999999999996,-0.33333333333333326,-0.5,-0.75,-0.9999999999999999,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,0.29032258064516125,0.3333333333333335,-1.0,0.3333333333333335,-1.0,0.0,-0.09090909090909083,0.1428571428571428,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.75,1.0,0.5,0.6666666666666667,0.0,-0.9999999999999999,0.0,-0.9999999999999999,1.0,0.0,-0.06666666666666665,-1.0,0.3090909090909091,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,-1.0,-0.9999999999999999,-0.09090909090909083,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,0.17647058823529393,-1.0,-0.11111111111111116,1.0,-1.0,-0.9999999999999999,-0.4366197183099234,-0.4166666666666501,-1.0,1.0,-1.0,-1.0,-0.8771115421763707,-1.0,1.0,-0.75,-1.0,0.1428571428571428
1023,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,1.0,0.4285714285714285,1.0,0.0,-1.0,1.0,0.0,0.6000000000000001,-0.9999999999999999,-0.5,0.75,-0.9999999999999999,-1.0,-1.0,1.0,0.3333333333333335,-1.0,0.41935483870967727,0.3333333333333335,-1.0,-0.33333333333333326,-1.0,-1.0,0.6363636363636365,0.1428571428571428,0.1428571428571428,-0.1428571428571428,-0.9999999999999999,0.0,-1.0,0.5,0.33333333333333326,0.0,-0.9999999999999999,0.75,0.1428571428571428,1.0,0.0,-0.46666666666666656,-1.0,0.4181818181818182,0.1428571428571428,0.1428571428571428,1.0,0.33333333333333326,-0.33333333333333326,-0.4545454545454545,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.11764705882352966,-1.0,-0.11111111111111116,1.0,-1.0,-0.9999999999999999,0.40845070422544505,0.1666666666666501,-1.0,1.0,-1.0,0.0,-0.7135931259987291,-1.0,1.0,-0.5,-0.5,0.1428571428571428
556,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,1.0000000000000004,-1.0,-1.0,0.9999999999999999,1.0,0.0,-1.0,1.0,-1.0,-0.19999999999999996,-0.33333333333333326,-1.0,0.0,-0.4285714285714285,-1.0,-1.0,-1.0,1.0,-1.0,0.29032258064516125,-0.33333333333333326,1.0,1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-0.9999999999999999,-0.1428571428571428,-0.9999999999999999,-0.25,-1.0,0.5,-0.6666666666666666,0.0,-0.9999999999999999,0.5,0.1428571428571428,1.0,-0.5,-0.8666666666666666,-1.0,-0.5636363636363637,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.33333333333333326,-0.33333333333333326,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.8529411764705884,-1.0,-1.0,0.3333333333333335,-1.0,-0.9999999999999999,0.12676056338040653,-0.91666666666665,-1.0,1.0,-0.5,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.1428571428571428
3239,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,-1.0,0.1428571428571428,-1.0,0.0,1.0,1.0,-0.75,-1.0,0.3333333333333335,-0.5,0.75,-0.4285714285714285,-1.0,-1.0,-1.0,-0.33333333333333326,-1.0,0.29032258064516125,1.0,-1.0,1.0,-1.0,1.0,0.8181818181818183,-0.9999999999999999,0.1428571428571428,-0.1428571428571428,0.1428571428571428,0.0,-1.0,0.5,-0.33333333333333326,1.0,0.1428571428571428,-1.0,0.1428571428571428,1.0,0.5,-0.19999999999999973,0.75,0.8181818181818181,0.1428571428571428,0.7142857142857144,0.1428571428571428,0.33333333333333326,-0.33333333333333326,-0.6363636363636362,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.6176470588235295,-1.0,0.33333333333333326,0.3333333333333335,1.0,1.0,0.9999999999999998,-0.83333333333335,-1.0,1.0,-0.75,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.1428571428571428
792,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1,-1.0,0.20000000000000018,1.0000000000000002,-1.0,-0.1428571428571429,1.0,-1.0,-1.0,1.0,-1.0,1.0,-0.9999999999999999,-1.0,-0.75,-0.7142857142857142,1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.41935483870967727,-0.33333333333333326,-1.0,-0.33333333333333326,1.0,0.0,-0.09090909090909083,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,1.0,-1.0,0.0,0.9999999999999998,0.0,0.1428571428571428,0.0,-0.9999999999999999,-1.0,-0.5,-0.33333333333333326,-1.0,0.709090909090909,0.1428571428571428,0.1428571428571428,0.1428571428571428,-1.0,-0.9999999999999999,0.2727272727272727,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,0.8529411764705879,-1.0,-0.7777777777777778,0.3333333333333335,-1.0,-0.9999999999999999,-0.4366197183099234,-0.58333333333335,-1.0,1.0,-1.0,-1.0,-0.3779694742094235,-1.0,1.0,0.0,-1.0,-0.9999999999999999
498,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1,-1.0,0.20000000000000018,1.0000000000000002,-1.0,0.4285714285714285,-1.0,0.0,-1.0,0.0,-0.75,-0.19999999999999996,-0.9999999999999999,0.5,0.75,-0.9999999999999999,-1.0,1.0,-1.0,0.3333333333333335,1.0,0.29032258064516125,1.0,-1.0,1.0,-1.0,-1.0,0.2727272727272727,0.1428571428571428,-0.9999999999999999,-0.1428571428571428,-0.9999999999999999,0.0,-1.0,0.5,0.9999999999999998,1.0,-0.9999999999999999,-1.0,0.1428571428571428,1.0,1.0,-0.7333333333333333,-1.0,-0.6363636363636365,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.33333333333333326,0.3333333333333335,-0.09090909090909083,-1,-1.0,0.0,0,-0.33333333333333326,-0.33333333333333326,0.7352941176470589,0.0,-0.7777777777777778,1.0,-1.0,-0.9999999999999999,0.12676056338040653,0.3333333333333499,-1.0,1.0,-0.75,0.0,-0.9852024910018741,-0.5,1.0,-0.5,0.0,0.1428571428571428
