,CL5R,CL1R,CT2BIN,CL7R,DEMOC,CL2R,CON,MOD,FEMALE,COLGRD,CL9R,WWWWHITE,SOMCOL,REPUB,COMHS,CL8R,INDEP,AGE65PLM,CD4A_A,PTYID3,WWWBLACK,BABS,W12EDUC3,AGE5059M,W2TOTCL,AGE4049M,VPROUD,LIB,AGE3039,FIPCOM,CD8,IDEO3,STRATA,W1TRUAM2,CT1A,COMPLET2,ADVDEG,CD7_A,CL10R,P17_A,PROUD,CL9,WWWHOMLN,INCA,EDUCAT4,FIP1,CENSDIV,W2CIVLIB,CL4A,GT2,CL7,CL2,CL5,CL6B,INCOME,X1,WWWEDU3,MEANFR,WWWAGEC1,WWWEDU5,AGE1829,W1STATE,AGE6064M,CL1,CL8,FIP2,B1,CD5A,WWWRACE3,CD6,NEWRACE,W2SECURE,WWWHISP,LOPROU,V1_B,WWWAGE,WWWRACE4,CLPROP,W12HISP,MNDOG,POLINT,IWER3,GT3,LTHS,B2,DOG2R,USAWT2RC,CL10,DOG3R,DOG5R,DOG1R,DOG6R,DOG4R,WWWBRNUS,DG3,PFR5R,DG2,RACES,PFR1R,F5
917,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,0.9999999999999999,-0.9999999999999999,-1.0,1.0,0.6000000000000001,1.0,-1.0,-1.0,-0.75,-1.0,-0.75,-1.0,0.1428571428571428,-1.0,-1.0,-0.33333333333333326,-0.9999999999999999,-0.935483870967742,0.8181818181818183,-1.0,-1.0,0.33333333333333326,0.1428571428571428,0.1428571428571428,0.0,-0.25,-0.9591836734693877,0.0,-0.19999999999999973,0.33333333333333326,-0.5,-1.0,0.2727272727272727,-1.0,0.1428571428571428,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,-1,-0.7777777777777778,-1.0,-0.6000000000000001,-1,-1.0,-0.75,0.04615384615384621,-0.9999999999999999,0.41666666666675,-1.0,0.21739130434781928,0.3333333333333335,1.0,-0.7142857142857142,-1.0,-0.9999999999999999,-0.25,-0.4999999999998975,-1.0,-1.0,-0.25,1.0,0.0,-1.0,1.0,-0.1428571428571428,0.3333333333333335,-0.75,-0.9999999999999999,-0.1428571428571428,-0.33333333333333326
2317,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,-1,1.0,1.0,-1.0,1.0000000000000002,1.0,-1.0,-1.0,-1.0,0.9999999999999999,-0.9999999999999999,0.0,-1.0,-1.0,-0.33333333333333326,-1.0,-1.0,0.0,1.0,0.0,1.0,0.1428571428571428,1.0,-1.0,1.0,-0.9999999999999999,0.29032258064516125,0.8181818181818183,0.5,0.75,-1.0,0.1428571428571428,0.1428571428571428,0.5,0.75,-0.9183673469387755,1.0,-0.9999999999999999,0.0,0.5,-1.0,-0.6000000000000001,-1.0,-0.9999999999999999,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,-1,-0.11111111111111116,-1.0,-0.6000000000000001,-1,-1.0,1.0,-0.10769230769230775,-0.9999999999999999,1.0,-1.0,-0.6521739130434578,1.0,1.0,-0.4285714285714285,-1.0,-0.9999999999999999,-0.75,-1.0,1.0,-1.0,-1.0,0.5,-1.0,-1.0,1.0,-0.1428571428571428,-0.9999999999999999,-0.5,-0.9999999999999999,-0.9999999999999999,1.0
1081,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.4285714285714285,-0.5999999999999999,0.0,1.0,-0.19999999999999996,-0.33333333333333326,-1.0,-1.0,-0.75,1.0,0.0,-1.0,0.1428571428571428,1.0,-1.0,1.0,0.1428571428571428,0.9354838709677418,-1.0,0.0,0.0,0.33333333333333326,0.1428571428571428,-0.9999999999999999,0.5,0.75,-0.9795918367346939,1.0,-0.19999999999999973,-1.0,0.5,1.0,-0.4545454545454546,-1.0,-0.9999999999999999,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,-1,-0.7777777777777778,-1.0,-1.0,1,-1.0,-1.0,-0.9692307692307692,0.3333333333333335,0.13888888888899986,1.0,0.21739130434781928,-0.33333333333333326,1.0,-0.7142857142857142,-1.0,-0.9999999999999999,-0.25,-1.0,1.0,1.0,-1.0,1.0,-0.25,-1.0,1.0,-0.9999999999999999,-0.33333333333333326,-0.75,-0.9999999999999999,-0.7142857142857142,0.3333333333333335
702,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.1428571428571429,-0.9999999999999999,-1.0,1.0,0.20000000000000018,0.3333333333333335,1.0,-1.0,0.75,1.0,-0.75,-1.0,-0.9999999999999999,-1.0,1.0,-0.33333333333333326,0.1428571428571428,0.35483870967741926,-1.0,0.5,-1.0,0.33333333333333326,0.1428571428571428,0.1428571428571428,0.5,1.0,-0.9795918367346939,0.0,-0.9999999999999999,0.33333333333333326,-0.5,-1.0,-0.2727272727272728,-1.0,-0.9999999999999999,0.1428571428571428,0.1428571428571428,-0.9999999999999999,0.1428571428571428,-1,-0.11111111111111116,-1.0,-1.0,-1,-1.0,1.0,0.20000000000000018,-0.9999999999999999,0.13888888888899986,-1.0,-0.21739130434781928,-0.33333333333333326,1.0,-0.7142857142857142,-1.0,-0.9999999999999999,-0.25,-1.0,1.0,-0.5,-1.0,1.0,-1.0,-0.75,1.0,-0.4285714285714285,-0.9999999999999999,-0.75,-0.9999999999999999,-0.9999999999999999,1.0
1509,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,0.0,-1.0,1.0000000000000002,-1.0,-1.0,1.0,-1.0,0.4285714285714285,1.0000000000000004,1.0,1.0,-1.0,-0.9999999999999999,1.0,-1.0,0.75,1.0,0.75,-1.0,0.1428571428571428,-1.0,1.0,0.3333333333333335,-0.9999999999999999,-0.935483870967742,0.8181818181818183,0.0,-1.0,-1.0,0.1428571428571428,0.1428571428571428,0.5,1.0,-0.9387755102040817,0.0,-0.9999999999999999,-1.0,0.0,1.0,0.2727272727272727,-1.0,-0.9999999999999999,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,-1,-0.7777777777777778,-1.0,-0.6000000000000001,-1,1.0,-0.75,-0.9384615384615385,-0.9999999999999999,1.0,-1.0,-0.7391304347826064,0.3333333333333335,1.0,-0.7142857142857142,-1.0,0.1428571428571428,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.25,-1.0,1.0,-0.1428571428571428,-0.9999999999999999,-0.25,-0.9999999999999999,-0.9999999999999999,1.0
1635,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,1.0,-1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,0.4285714285714285,-0.9999999999999999,0.0,1.0,-1.0,-0.33333333333333326,-1.0,1.0,-0.75,1.0,0.0,-1.0,0.1428571428571428,-1.0,-1.0,1.0,0.1428571428571428,0.41935483870967727,0.2727272727272727,0.5,0.0,-1.0,-0.9999999999999999,0.1428571428571428,-1.0,0.75,-0.9183673469387755,1.0,0.06666666666666687,-0.6666666666666666,1.0,1.0,-0.23636363636363644,-1.0,-0.9999999999999999,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,-1,-0.11111111111111116,-1.0,0.0,-1,-1.0,-1.0,-0.7230769230769231,-0.9999999999999999,0.25,-1.0,-0.5652173913043614,0.3333333333333335,1.0,-0.7142857142857142,-1.0,-0.9999999999999999,-0.75,-1.0,1.0,-0.5,-1.0,0.5,-1.0,-1.0,1.0,-0.4285714285714285,-0.33333333333333326,-0.5,-0.9999999999999999,-0.4285714285714285,0.3333333333333335
553,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,0.0,1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,0.9999999999999999,-0.9999999999999999,0.0,1.0,-0.6,0.3333333333333335,-1.0,-1.0,0.75,1.0,0.0,-1.0,0.1428571428571428,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,0.29032258064516125,0.8181818181818183,0.5,-1.0,-1.0,0.1428571428571428,0.1428571428571428,0.5,0.75,-0.9795918367346939,0.0,-0.06666666666666665,0.33333333333333326,0.0,-1.0,0.8181818181818181,-1.0,0.1428571428571428,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,-1,-1.0,-1.0,-0.6000000000000001,-1,-1.0,-0.75,0.20000000000000018,-0.9999999999999999,0.9722222222222503,-1.0,-0.6521739130434578,0.3333333333333335,1.0,-0.4285714285714285,-1.0,-0.9999999999999999,-1.0,-0.8730946418507483,1.0,-0.5,-0.75,-0.5,-0.75,-1.0,1.0,-0.4285714285714285,-0.33333333333333326,-0.25,-0.9999999999999999,-0.7142857142857142,0.3333333333333335
920,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,0.0,-1.0,1.0000000000000002,-1.0,1.0,-1.0,1.0,0.4285714285714285,-0.9999999999999999,-1.0,1.0,-0.6,0.3333333333333335,-1.0,-1.0,-0.75,-1.0,-0.75,-1.0,0.1428571428571428,-1.0,-1.0,0.3333333333333335,0.1428571428571428,-0.935483870967742,0.4545454545454546,0.0,-1.0,0.33333333333333326,0.1428571428571428,0.1428571428571428,0.5,-0.25,-0.9795918367346939,0.0,-0.06666666666666665,-0.33333333333333326,0.0,-1.0,0.49090909090909074,-1.0,0.1428571428571428,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,-1,-0.11111111111111116,-1.0,-0.19999999999999996,-1,-1.0,-1.0,-0.5384615384615383,-0.9999999999999999,0.41666666666675,-1.0,0.04347826086957429,0.3333333333333335,1.0,-0.7142857142857142,-1.0,-0.9999999999999999,-0.25,-0.43399050035793707,-1.0,0.5,-0.25,0.5,-1.0,-1.0,1.0,-0.7142857142857142,-0.33333333333333326,-0.75,-0.9999999999999999,-0.4285714285714285,0.3333333333333335
1887,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1,-1.0,0.0,-1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,0.9999999999999999,-0.9999999999999999,0.0,1.0,-1.0,-0.33333333333333326,-1.0,-1.0,-0.75,1.0,0.0,-1.0,0.1428571428571428,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,0.9999999999999998,0.6363636363636365,0.5,-1.0,-1.0,0.1428571428571428,0.1428571428571428,0.5,0.0,-0.9183673469387755,0.0,-0.19999999999999973,0.9999999999999998,0.0,-1.0,-0.8181818181818182,-1.0,1.0,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,-1,-1.0,-1.0,-0.4,-1,-1.0,-1.0,0.6615384615384614,-0.9999999999999999,0.75,-1.0,-0.1304347826086707,1.0,1.0,-0.4285714285714285,-1.0,-0.9999999999999999,-0.25,-1.0,1.0,0.5,-1.0,-0.5,-0.25,-1.0,1.0,-0.7142857142857142,-0.33333333333333326,-0.75,-0.9999999999999999,-0.1428571428571428,0.3333333333333335
1835,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,0.0,-1.0,1.0000000000000002,1.0,1.0,-1.0,-1.0,0.9999999999999999,1.0000000000000004,0.0,1.0,-1.0,1.0,-1.0,-1.0,-0.75,1.0,0.0,-1.0,-0.9999999999999999,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,-0.935483870967742,-0.2727272727272727,0.0,0.0,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.25,-0.9387755102040817,0.0,-0.5999999999999999,0.0,0.0,-1.0,0.19999999999999996,-1.0,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,-1,-0.7777777777777778,-1.0,0.6000000000000001,-1,-1.0,-1.0,-0.2615384615384615,-0.9999999999999999,-0.5,-1.0,-0.9130434782608514,1.0,-1.0,-0.4285714285714285,-1.0,-0.9999999999999999,-1.0,-1.0,1.0,-1.0,-0.75,-1.0,-1.0,-1.0,1.0,-0.1428571428571428,-0.9999999999999999,-0.25,-0.9999999999999999,-0.7142857142857142,1.0
1990,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,1.0,1.0,-1.0,1.0000000000000002,1.0,1.0,1.0,-1.0,0.4285714285714285,-0.19999999999999973,1.0,0.0,-1.0,-0.33333333333333326,-1.0,-1.0,0.75,1.0,0.75,-1.0,0.1428571428571428,-1.0,0.0,1.0,0.1428571428571428,-0.935483870967742,0.2727272727272727,-1.0,-1.0,0.33333333333333326,-0.9999999999999999,0.1428571428571428,-1.0,-0.75,-0.9183673469387755,1.0,0.7333333333333334,0.0,0.5,-1.0,0.2727272727272727,-1.0,0.1428571428571428,0.1428571428571428,-0.9999999999999999,0.1428571428571428,0.1428571428571428,0,-0.11111111111111116,0.0,0.0,-1,-1.0,-0.75,-0.3846153846153846,-0.33333333333333326,0.25,-1.0,0.5652173913043614,1.0,1.0,-0.4285714285714285,-1.0,0.1428571428571428,-0.25,-1.0,1.0,0.5,-0.75,1.0,-0.25,0.0,-1.0,-0.7142857142857142,1.0,-0.75,-0.5999999999999999,-0.1428571428571428,-0.9999999999999999
816,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,-1,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.4285714285714285,-0.9999999999999999,-1.0,1.0,-0.19999999999999996,-0.33333333333333326,-1.0,-1.0,0.0,1.0,-0.75,-1.0,0.1428571428571428,1.0,-1.0,0.3333333333333335,0.1428571428571428,0.29032258064516125,-1.0,0.0,-1.0,-1.0,0.1428571428571428,-0.9999999999999999,0.0,-0.25,-0.9795918367346939,0.0,-0.33333333333333326,0.6666666666666667,0.0,-1.0,0.3090909090909091,1.0,0.1428571428571428,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,-1,-0.11111111111111116,-1.0,-1.0,1,-1.0,-1.0,0.2615384615384615,0.3333333333333335,0.6944444444444999,1.0,0.7391304347826066,-0.33333333333333326,1.0,-0.7142857142857142,-1.0,-0.9999999999999999,0.0,-1.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,-0.9999999999999999,-0.33333333333333326,-1.0,-0.9999999999999999,1.0,0.3333333333333335
1250,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,1.0,-1.0,1.0000000000000002,-1.0,-1.0,-1.0,-1.0,0.4285714285714285,-0.9999999999999999,0.0,1.0,0.20000000000000018,-0.33333333333333326,-1.0,-1.0,0.75,1.0,0.0,1.0,0.1428571428571428,-1.0,-1.0,1.0,0.1428571428571428,0.9999999999999998,0.4545454545454546,0.5,-1.0,-1.0,-0.9999999999999999,0.1428571428571428,0.5,0.75,-0.9591836734693877,1.0,-0.19999999999999973,0.9999999999999998,0.5,-1.0,-0.8181818181818182,-1.0,-0.9999999999999999,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,-1,-0.11111111111111116,-1.0,-0.19999999999999996,-1,-1.0,-0.75,0.6923076923076925,-0.9999999999999999,0.41666666666675,-1.0,0.13043478260872288,0.3333333333333335,1.0,-0.4285714285714285,-1.0,-0.9999999999999999,-0.25,-0.05450568405419076,1.0,-0.5,-0.25,0.5,-0.25,-1.0,1.0,-0.4285714285714285,-0.9999999999999999,-0.75,-0.9999999999999999,-0.4285714285714285,1.0
782,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,0.0,-1.0,1.0000000000000002,1.0,1.0,-1.0,-1.0,0.4285714285714285,-0.9999999999999999,-1.0,1.0,0.20000000000000018,1.0,-1.0,-1.0,-0.75,1.0,-0.75,-1.0,-0.9999999999999999,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,-0.935483870967742,0.4545454545454546,0.5,0.0,0.33333333333333326,-0.9999999999999999,-0.9999999999999999,-1.0,0.75,-0.9387755102040817,0.0,-0.06666666666666665,0.0,0.0,-1.0,0.2727272727272727,-1.0,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,-0.9999999999999999,0.1428571428571428,-1,-0.11111111111111116,-1.0,-0.19999999999999996,-1,-1.0,-1.0,-0.1384615384615384,-0.9999999999999999,-0.6944444444444999,-1.0,0.9130434782609034,1.0,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-0.25,-0.35805842930582754,1.0,1.0,0.0,0.5,0.0,0.0,1.0,-0.9999999999999999,1.0,-0.75,-0.9999999999999999,-0.4285714285714285,-0.9999999999999999
176,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,1.0,-1.0,1.0000000000000002,-1.0,1.0,1.0,1.0,0.9999999999999999,1.0000000000000004,1.0,-1.0,0.20000000000000018,0.3333333333333335,-1.0,-1.0,0.75,1.0,0.75,-1.0,0.1428571428571428,-1.0,-1.0,1.0,-0.9999999999999999,0.9999999999999998,0.09090909090909105,0.5,0.0,-1.0,-0.9999999999999999,0.1428571428571428,0.5,0.75,-0.9387755102040817,1.0,-0.33333333333333326,-0.33333333333333326,0.5,-1.0,-0.8181818181818182,-1.0,-0.9999999999999999,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,1,0.5555555555555554,1.0,0.19999999999999996,-1,-1.0,-0.75,-0.6923076923076923,1.0,0.41666666666675,-1.0,-0.6521739130434578,1.0,-1.0,-0.7142857142857142,-1.0,-0.9999999999999999,-1.0,-0.9888215759431067,1.0,-0.5,-1.0,0.5,-1.0,-1.0,1.0,-0.4285714285714285,-0.33333333333333326,-0.25,0.20000000000000018,-0.7142857142857142,0.3333333333333335
215,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,-1,-1.0,0.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.4285714285714285,-0.9999999999999999,0.0,-1.0,0.6000000000000001,0.3333333333333335,-1.0,-1.0,0.0,1.0,0.0,-1.0,-0.9999999999999999,-1.0,-1.0,0.3333333333333335,0.1428571428571428,0.41935483870967727,-1.0,0.5,0.0,-1.0,0.1428571428571428,0.1428571428571428,0.5,0.5,-0.9591836734693877,0.0,0.06666666666666687,0.0,0.0,-1.0,0.709090909090909,-1.0,0.1428571428571428,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,-1,-0.11111111111111116,-1.0,-1.0,-1,-1.0,-1.0,-0.2615384615384615,-0.9999999999999999,0.6944444444444999,-1.0,-0.1304347826086707,1.0,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,1.0,-0.5,-0.25,1.0,-0.75,-0.75,1.0,-0.4285714285714285,0.3333333333333335,-0.25,-0.9999999999999999,-0.4285714285714285,-0.33333333333333326
172,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,0.0,-1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,-0.1428571428571429,-0.9999999999999999,-1.0,-1.0,0.6000000000000001,-0.9999999999999999,-1.0,-1.0,-0.75,1.0,-0.75,-1.0,-0.9999999999999999,1.0,0.0,0.3333333333333335,0.1428571428571428,0.41935483870967727,0.4545454545454546,0.0,-1.0,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.5,-0.9387755102040817,0.0,0.06666666666666687,-1.0,0.0,1.0,0.709090909090909,-1.0,-0.9999999999999999,0.1428571428571428,0.1428571428571428,-0.9999999999999999,0.1428571428571428,-1,-0.11111111111111116,-1.0,-0.19999999999999996,-1,-1.0,-1.0,-1.0,-0.9999999999999999,-0.13888888888899986,-1.0,0.65217391304351,1.0,1.0,-0.4285714285714285,-1.0,-0.9999999999999999,0.0,-0.9924252413886816,1.0,0.5,-1.0,1.0,0.0,0.0,1.0,-0.7142857142857142,-0.33333333333333326,-1.0,-0.9999999999999999,-0.1428571428571428,0.3333333333333335
1280,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,0.0,-1.0,1.0000000000000002,1.0,-1.0,-1.0,-1.0,-0.1428571428571429,-0.9999999999999999,0.0,1.0,-0.19999999999999996,1.0,-1.0,-1.0,0.75,1.0,0.0,1.0,0.1428571428571428,-1.0,-1.0,0.3333333333333335,0.1428571428571428,0.9999999999999998,0.6363636363636365,0.5,0.0,-1.0,-0.9999999999999999,0.1428571428571428,0.5,0.75,-0.9387755102040817,0.0,-0.7333333333333333,0.0,0.0,-1.0,-0.8181818181818182,-1.0,-0.9999999999999999,0.1428571428571428,0.1428571428571428,-0.9999999999999999,0.1428571428571428,-1,-0.11111111111111116,-1.0,-0.4,-1,-1.0,-0.75,-0.2615384615384615,-0.9999999999999999,0.41666666666675,-1.0,-0.9130434782608514,-0.33333333333333326,1.0,-0.7142857142857142,-1.0,-0.9999999999999999,-1.0,-0.5888661352884964,1.0,-0.5,-1.0,-1.0,-1.0,-1.0,1.0,-0.4285714285714285,-0.9999999999999999,-0.25,-0.9999999999999999,-0.9999999999999999,1.0
1702,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,-1,1.0,1.0,-1.0,1.0000000000000002,1.0,-1.0,-1.0,-1.0,0.9999999999999999,-0.9999999999999999,0.0,1.0,-1.0,0.3333333333333335,-1.0,-1.0,0.0,1.0,0.0,1.0,0.1428571428571428,-1.0,-1.0,1.0,-0.9999999999999999,-0.3548387096774195,0.8181818181818183,0.5,0.0,-1.0,0.1428571428571428,0.1428571428571428,-1.0,0.75,-0.9387755102040817,1.0,-0.19999999999999973,0.0,0.5,-1.0,0.38181818181818183,-1.0,0.1428571428571428,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,-1,-0.33333333333333337,-1.0,-0.6000000000000001,-1,-1.0,-1.0,-0.2615384615384615,-0.9999999999999999,1.0,-1.0,-0.21739130434781928,1.0,-1.0,-0.4285714285714285,-1.0,-0.9999999999999999,-1.0,-1.0,1.0,0.5,-0.25,0.5,-1.0,-1.0,1.0,-0.7142857142857142,-0.33333333333333326,-0.25,-0.9999999999999999,-0.7142857142857142,0.3333333333333335
371,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1,-1.0,-1.0,1.0,1.0000000000000002,-1.0,-1.0,1.0,-1.0,-0.1428571428571429,1.0000000000000004,1.0,0.0,1.0,-0.9999999999999999,-1.0,-1.0,0.75,-1.0,0.75,1.0,0.1428571428571428,-1.0,0.0,-0.33333333333333326,0.1428571428571428,-0.935483870967742,0.09090909090909105,0.5,-1.0,0.33333333333333326,-0.9999999999999999,0.1428571428571428,0.0,-0.5,-0.9387755102040817,0.0,0.6000000000000001,0.33333333333333326,-0.5,-1.0,0.2727272727272727,-1.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,-0.9999999999999999,0.1428571428571428,0,-0.11111111111111116,0.0,0.19999999999999996,-1,-1.0,-1.0,0.20000000000000018,-0.33333333333333326,0.13888888888899986,-1.0,-0.47826086956521285,0.3333333333333335,-1.0,-0.7142857142857142,-1.0,-0.9999999999999999,-1.0,-0.9880406740244144,-1.0,-0.5,-0.25,-0.5,-1.0,1.0,1.0,-0.4285714285714285,1.0,-0.25,-0.5999999999999999,-0.1428571428571428,-0.9999999999999999
2777,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,0.4285714285714285,-0.9999999999999999,-1.0,0.0,-1.0,-0.33333333333333326,-1.0,-1.0,0.75,1.0,-0.75,-1.0,0.1428571428571428,-1.0,0.0,-0.33333333333333326,0.1428571428571428,-0.935483870967742,0.2727272727272727,-1.0,-1.0,0.33333333333333326,-0.9999999999999999,0.1428571428571428,0.0,-0.75,-0.9183673469387755,0.0,0.3333333333333335,0.9999999999999998,-0.5,-1.0,0.2727272727272727,-1.0,0.1428571428571428,0.1428571428571428,-0.9999999999999999,0.1428571428571428,0.1428571428571428,0,-0.11111111111111116,0.0,0.0,-1,-1.0,-0.75,0.5692307692307694,-0.33333333333333326,0.25,-1.0,-0.1304347826086707,0.3333333333333335,-1.0,1.0,-1.0,0.1428571428571428,-0.5,-1.0,1.0,-0.5,-0.75,1.0,-0.75,-0.75,1.0,-0.4285714285714285,0.3333333333333335,0.75,-0.5999999999999999,-0.1428571428571428,-0.33333333333333326
